areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000006,Halton,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,62,Percentage,%,,,,
E06000007,Warrington,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,88,Percentage,%,,,,
E06000063,Cumberland,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E06000064,Westmorland and Furness,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,63,Percentage,%,,,,
E47000001,Greater Manchester,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,90,Percentage,%,,,,
E08000001,Bolton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,72,Percentage,%,,,,
E08000002,Bury,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,88,Percentage,%,,,,
E08000003,Manchester,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E08000004,Oldham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E08000005,Rochdale,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E08000006,Salford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E08000007,Stockport,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,95,Percentage,%,,,,
E08000008,Tameside,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,82,Percentage,%,,,,
E08000009,Trafford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,93,Percentage,%,,,,
E08000010,Wigan,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,87,Percentage,%,,,,
E10000017,Lancashire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E07000117,Burnley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,89,Percentage,%,,,,
E07000118,Chorley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,70,Percentage,%,,,,
E07000119,Fylde,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E07000120,Hyndburn,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E07000121,Lancaster,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,72,Percentage,%,,,,
E07000122,Pendle,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,92,Percentage,%,,,,
E07000123,Preston,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,83,Percentage,%,,,,
E07000124,Ribble Valley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,58,Percentage,%,,,,
E07000125,Rossendale,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,72,Percentage,%,,,,
E07000126,South Ribble,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,81,Percentage,%,,,,
E07000127,West Lancashire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,69,Percentage,%,,,,
E07000128,Wyre,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,72,Percentage,%,,,,
E47000004,Liverpool City Region,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,89,Percentage,%,,,,
E08000011,Knowsley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,86,Percentage,%,,,,
E08000012,Liverpool,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E08000014,Sefton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E08000013,St. Helens,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E08000015,Wirral,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E12000003,Yorkshire and The Humber,Region,Residents within a 30 minute walk of their nearest library,2024-05-15,78,Percentage,%,,,,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,61,Percentage,%,,,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,93,Percentage,%,,,,
E06000012,North East Lincolnshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,76,Percentage,%,,,,
E06000013,North Lincolnshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,67,Percentage,%,,,,
E47000012,York and North Yorkshire,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,66,Percentage,%,,,,
E06000014,York,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,88,Percentage,%,,,,
E06000065,North Yorkshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,59,Percentage,%,,,,
E47000002,South Yorkshire,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,78,Percentage,%,,,,
E08000016,Barnsley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,Obsolete code since 2025 (replaced by E08000038 Barnsley)
E08000017,Doncaster,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,80,Percentage,%,,,,
E08000018,Rotherham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,65,Percentage,%,,,,
E08000019,Sheffield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,87,Percentage,%,,,,Obsolete code since 2025 (replaced by E08000039 Sheffield)
E47000003,West Yorkshire,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,85,Percentage,%,,,,
E08000032,Bradford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,90,Percentage,%,,,,
E08000033,Calderdale,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,85,Percentage,%,,,,
E08000034,Kirklees,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,80,Percentage,%,,,,
E08000035,Leeds,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,88,Percentage,%,,,,
E08000036,Wakefield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,73,Percentage,%,,,,
E12000004,East Midlands,Region,Residents within a 30 minute walk of their nearest library,2024-05-15,76,Percentage,%,,,,
E47000013,East Midlands,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E06000015,Derby,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E06000016,Leicester,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E06000061,North Northamptonshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,62,Percentage,%,,,,
E06000018,Nottingham,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E06000017,Rutland,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,54,Percentage,%,,,,
E06000062,West Northamptonshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E10000007,Derbyshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,61,Percentage,%,,,,
E07000032,Amber Valley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,65,Percentage,%,,,,
E07000033,Bolsover,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,63,Percentage,%,,,,
E07000034,Chesterfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E07000035,Derbyshire Dales,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,44,Percentage,%,,,,
E07000036,Erewash,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,64,Percentage,%,,,,
E07000037,High Peak,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,78,Percentage,%,,,,
E07000038,North East Derbyshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,50,Percentage,%,,,,
E07000039,South Derbyshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,44,Percentage,%,,,,
E10000018,Leicestershire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E07000129,Blaby,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,94,Percentage,%,,,,
E07000130,Charnwood,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,82,Percentage,%,,,,
E07000131,Harborough,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,65,Percentage,%,,,,
E07000132,Hinckley and Bosworth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,82,Percentage,%,,,,
E07000133,Melton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,58,Percentage,%,,,,
E07000134,North West Leicestershire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,59,Percentage,%,,,,
E07000135,Oadby and Wigston,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E10000019,Lincolnshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,58,Percentage,%,,,,
E07000136,Boston,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,50,Percentage,%,,,,
E07000137,East Lindsey,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,51,Percentage,%,,,,
E07000138,Lincoln,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E07000139,North Kesteven,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,58,Percentage,%,,,,
E07000140,South Holland,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,62,Percentage,%,,,,
E07000141,South Kesteven,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,43,Percentage,%,,,,
E07000142,West Lindsey,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,61,Percentage,%,,,,
E10000024,Nottinghamshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,79,Percentage,%,,,,
E07000170,Ashfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,81,Percentage,%,,,,
E07000171,Bassetlaw,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,68,Percentage,%,,,,
E07000172,Broxtowe,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,92,Percentage,%,,,,
E07000173,Gedling,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,92,Percentage,%,,,,
E07000174,Mansfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,84,Percentage,%,,,,
E07000175,Newark and Sherwood,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,76,Percentage,%,,,,
E07000176,Rushcliffe,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,63,Percentage,%,,,,
E12000005,West Midlands,Region,Residents within a 30 minute walk of their nearest library,2024-05-15,76,Percentage,%,,,,
E06000019,"Herefordshire, County of",County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,47,Percentage,%,,,,
E06000051,Shropshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,53,Percentage,%,,,,
E06000021,Stoke-on-Trent,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,57,Percentage,%,,,,
E06000020,Telford and Wrekin,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,80,Percentage,%,,,,
E10000028,Staffordshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,67,Percentage,%,,,,
E07000192,Cannock Chase,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E07000193,East Staffordshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,46,Percentage,%,,,,
E07000194,Lichfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,59,Percentage,%,,,,
E07000195,Newcastle-under-Lyme,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,64,Percentage,%,,,,
E07000196,South Staffordshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,68,Percentage,%,,,,
E07000197,Stafford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,66,Percentage,%,,,,
E07000198,Staffordshire Moorlands,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,63,Percentage,%,,,,
E07000199,Tamworth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,89,Percentage,%,,,,
E10000031,Warwickshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,60,Percentage,%,,,,
E07000218,North Warwickshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,50,Percentage,%,,,,
E07000219,Nuneaton and Bedworth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,73,Percentage,%,,,,
E07000220,Rugby,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,39,Percentage,%,,,,
E07000221,Stratford-on-Avon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,53,Percentage,%,,,,
E07000222,Warwick,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,76,Percentage,%,,,,
E47000007,West Midlands,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E08000025,Birmingham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,94,Percentage,%,,,,
E08000026,Coventry,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,81,Percentage,%,,,,
E08000027,Dudley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,94,Percentage,%,,,,
E08000028,Sandwell,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E08000029,Solihull,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,87,Percentage,%,,,,
E08000030,Walsall,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,79,Percentage,%,,,,
E08000031,Wolverhampton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E10000034,Worcestershire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,57,Percentage,%,,,,
E07000234,Bromsgrove,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,69,Percentage,%,,,,
E07000235,Malvern Hills,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,29,Percentage,%,,,,
E07000236,Redditch,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,49,Percentage,%,,,,
E07000237,Worcester,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,79,Percentage,%,,,,
E07000238,Wychavon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,42,Percentage,%,,,,
E07000239,Wyre Forest,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,70,Percentage,%,,,,
E12000006,East of England,Region,Residents within a 30 minute walk of their nearest library,2024-05-15,68,Percentage,%,,,,
E06000055,Bedford,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,61,Percentage,%,,,,
E06000056,Central Bedfordshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,66,Percentage,%,,,,
E06000032,Luton,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E06000031,Peterborough,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,87,Percentage,%,,,,
E06000033,Southend-on-Sea,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,94,Percentage,%,,,,
E06000034,Thurrock,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,82,Percentage,%,,,,
E10000003,Cambridgeshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,66,Percentage,%,,,,
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E07000008,Cambridge,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,90,Percentage,%,,,,
E07000009,East Cambridgeshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,59,Percentage,%,,,,
E07000010,Fenland,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,72,Percentage,%,,,,
E07000011,Huntingdonshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,55,Percentage,%,,,,
E07000012,South Cambridgeshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,57,Percentage,%,,,,
E10000012,Essex,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E07000066,Basildon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,70,Percentage,%,,,,
E07000067,Braintree,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E07000068,Brentwood,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,56,Percentage,%,,,,
E07000069,Castle Point,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E07000070,Chelmsford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,78,Percentage,%,,,,
E07000071,Colchester,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,62,Percentage,%,,,,
E07000072,Epping Forest,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,77,Percentage,%,,,,
E07000073,Harlow,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E07000074,Maldon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,57,Percentage,%,,,,
E07000075,Rochford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,79,Percentage,%,,,,
E07000076,Tendring,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,66,Percentage,%,,,,
E07000077,Uttlesford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,42,Percentage,%,,,,
E10000015,Hertfordshire,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,74,Percentage,%,,,,
E07000095,Broxbourne,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,75,Percentage,%,,,,
E07000096,Dacorum,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,71,Percentage,%,,,,
E07000242,East Hertfordshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,64,Percentage,%,,,,
E07000098,Hertsmere,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,75,Percentage,%,,,,
E07000099,North Hertfordshire,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,68,Percentage,%,,,,
E07000240,St Albans,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,74,Percentage,%,,,,
E07000243,Stevenage,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,48,Percentage,%,,,,
E07000102,Three Rivers,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,87,Percentage,%,,,,
E07000103,Watford,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,91,Percentage,%,,,,
E07000241,Welwyn Hatfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,85,Percentage,%,,,,
E10000020,Norfolk,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,60,Percentage,%,,,,
E07000143,Breckland,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,53,Percentage,%,,,,
E07000144,Broadland,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,58,Percentage,%,,,,
E07000145,Great Yarmouth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,74,Percentage,%,,,,
E07000146,King's Lynn and West Norfolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,40,Percentage,%,,,,
E07000147,North Norfolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,52,Percentage,%,,,,
E07000148,Norwich,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E07000149,South Norfolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,48,Percentage,%,,,,
E10000029,Suffolk,County or Unitary Authority,Residents within a 30 minute walk of their nearest library,2024-05-15,61,Percentage,%,,,,
E07000200,Babergh,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,49,Percentage,%,,,,
E07000244,East Suffolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,63,Percentage,%,,,,
E07000202,Ipswich,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,93,Percentage,%,,,,
E07000203,Mid Suffolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,38,Percentage,%,,,,
E07000245,West Suffolk,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,52,Percentage,%,,,,
E12000007,London,Region,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E09000007,Camden,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000001,City of London,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000012,Hackney,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000013,Hammersmith and Fulham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000014,Haringey,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000019,Islington,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000020,Kensington and Chelsea,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000022,Lambeth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000023,Lewisham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000025,Newham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,95,Percentage,%,,,,
E09000028,Southwark,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000030,Tower Hamlets,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000032,Wandsworth,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000033,Westminster,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000002,Barking and Dagenham,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E09000003,Barnet,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E09000004,Bexley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E09000005,Brent,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,92,Percentage,%,,,,
E09000006,Bromley,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,89,Percentage,%,,,,
E09000008,Croydon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,93,Percentage,%,,,,
E09000009,Ealing,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E09000010,Enfield,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E09000011,Greenwich,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,97,Percentage,%,,,,
E09000015,Harrow,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E09000016,Havering,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,95,Percentage,%,,,,
E09000017,Hillingdon,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,95,Percentage,%,,,,
E09000018,Hounslow,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,98,Percentage,%,,,,
E09000021,Kingston upon Thames,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E09000024,Merton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
E09000026,Redbridge,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,99,Percentage,%,,,,
E09000027,Richmond upon Thames,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,94,Percentage,%,,,,
E09000029,Sutton,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,96,Percentage,%,,,,
E09000031,Waltham Forest,Local Authority District,Residents within a 30 minute walk of their nearest library,2024-05-15,100,Percentage,%,,,,
