AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e08000015,Wirral,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.46188,Percentage,%,,,,-1,
e12000003,Yorkshire and The Humber,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.581,Percentage,%,,,,-1,
e06000011,East Riding of Yorkshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,9.99446,Percentage,%,,,,-1,
e06000010,"Kingston upon Hull, City of",County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.823579999999998,Percentage,%,,,,-1,
e06000012,North East Lincolnshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,15.42151,Percentage,%,,,,-1,
e06000013,North Lincolnshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.68105,Percentage,%,,,,-1,
e06000014,York,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.10996,Percentage,%,,,,-1,
e10000023,North Yorkshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.13857,Percentage,%,,,,-1,
e08000016,Barnsley,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.47725,Percentage,%,,,,-1,
e08000017,Doncaster,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.175679999999998,Percentage,%,,,,-1,
e08000018,Rotherham ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.88108,Percentage,%,,,,-1,
e08000019,Sheffield,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,15.96991,Percentage,%,,,,-1,
e08000032,Bradford ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,18.4689,Percentage,%,,,,-1,
e08000033,Calderdale,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.15736,Percentage,%,,,,-1,
e08000034,Kirklees ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.76168,Percentage,%,,,,-1,
e08000035,Leeds ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.51565,Percentage,%,,,,-1,
e08000036,Wakefield,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.88138,Percentage,%,,,,-1,
e12000004,East Midlands,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.24747,Percentage,%,,,,-1,
e06000015,Derby ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.24438,Percentage,%,,,,-1,
e06000016,Leicester,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.89982,Percentage,%,,,,-1,
e06000018,Nottingham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,15.01666,Percentage,%,,,,-1,
e06000017,Rutland ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,6.53595,Percentage,%,,,,-1,
e10000007,Derbyshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.49648,Percentage,%,,,,-1,
e10000018,Leicestershire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.02086,Percentage,%,,,,-1,
e10000019,Lincolnshire ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.28419,Percentage,%,,,,-1,
e10000021,Northamptonshire ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.71201,Percentage,%,,,,-1,Obsolete code since 2021 (replaced by E06000061 North Northamptonshire and E06000062 West Northamptonshire)
e10000024,Nottinghamshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.27684,Percentage,%,,,,-1,
e12000005,West Midlands,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.23699,Percentage,%,,,,-1,
e06000019,"Herefordshire, County of",County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.93706,Percentage,%,,,,-1,
e06000051,Shropshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.92959,Percentage,%,,,,-1,
e06000021,Stoke-on-Trent,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,15.60689,Percentage,%,,,,-1,
e06000020,Telford and Wrekin,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.08652,Percentage,%,,,,-1,
e10000028,Staffordshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.78212,Percentage,%,,,,-1,
e10000031,Warwickshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.87662,Percentage,%,,,,-1,
e08000025,Birmingham,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,16.10975,Percentage,%,,,,-1,
e08000026,Coventry,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.56864,Percentage,%,,,,-1,
e08000027,Dudley ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.78804,Percentage,%,,,,-1,
e08000028,Sandwell ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.00388,Percentage,%,,,,-1,
e08000029,Solihull,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.05525,Percentage,%,,,,-1,
e08000030,Walsall,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.92451,Percentage,%,,,,-1,
e08000031,Wolverhampton,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.33526,Percentage,%,,,,-1,
e10000034,Worcestershire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.80964,Percentage,%,,,,-1,
e12000006,East of England,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.2299,Percentage,%,,,,-1,
e06000055,Bedford,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.79521,Percentage,%,,,,-1,
e06000056,Central Bedfordshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.02225,Percentage,%,,,,-1,
e06000032,Luton,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.89234,Percentage,%,,,,-1,
e06000031,Peterborough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.54965,Percentage,%,,,,-1,
e06000033,Southend-on-Sea,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.61085,Percentage,%,,,,-1,
e06000034,Thurrock,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.53299,Percentage,%,,,,-1,
e10000003,Cambridgeshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.58476,Percentage,%,,,,-1,
e10000012,Essex,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.96013,Percentage,%,,,,-1,
e10000015,Hertfordshire ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,9.66742,Percentage,%,,,,-1,
e10000020,Norfolk ,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.34304,Percentage,%,,,,-1,
e10000029,Suffolk,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.79547,Percentage,%,,,,-1,
e12000007,London,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,,Percentage,%,,,x,-1,
e13000001,Inner London,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.26369,Percentage,%,,,,-1,
e09000007,Camden,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.05088,Percentage,%,,,,-1,
e09000001,City of London,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,3.38164,Percentage,%,,,,-1,
e09000012,Hackney ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.08965,Percentage,%,,,,-1,
e09000013,Hammersmith and Fulham ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.34845,Percentage,%,,,,-1,
e09000014,Haringey,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.35501,Percentage,%,,,,-1,
e09000019,Islington,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.09057,Percentage,%,,,,-1,
e09000020,Kensington and Chelsea,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.09301,Percentage,%,,,,-1,
e09000022,Lambeth ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.678,Percentage,%,,,,-1,
e09000023,Lewisham ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.93699,Percentage,%,,,,-1,
e09000025,Newham ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.47794,Percentage,%,,,,-1,
e09000028,Southwark,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.56833,Percentage,%,,,,-1,
e09000030,Tower Hamlets,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.33017,Percentage,%,,,,-1,
e09000032,Wandsworth,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.79685,Percentage,%,,,,-1,
e09000033,Westminster,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.21588,Percentage,%,,,,-1,
e13000002,Outer London,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.15646,Percentage,%,,,,-1,
e09000002,Barking and Dagenham,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.14838,Percentage,%,,,,-1,
e09000003,Barnet,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,8.99948,Percentage,%,,,,-1,
e09000004,Bexley,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.53141,Percentage,%,,,,-1,
e09000005,Brent ,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.31978,Percentage,%,,,,-1,
e09000006,Bromley,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,9.73423,Percentage,%,,,,-1,
e09000008,Croydon,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.19804,Percentage,%,,,,-1,
e09000009,Ealing,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.56457,Percentage,%,,,,-1,
e09000010,Enfield,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.56549,Percentage,%,,,,-1,
e09000011,Greenwich,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,9.95813,Percentage,%,,,,-1,
e09000015,Harrow,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.75694,Percentage,%,,,,-1,
e09000016,Havering,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,8.85698,Percentage,%,,,,-1,
e09000017,Hillingdon,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.64061,Percentage,%,,,,-1,
e09000018,Hounslow,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.11424,Percentage,%,,,,-1,
e09000021,Kingston upon Thames,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,9.55031,Percentage,%,,,,-1,
e09000024,Merton,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.04758,Percentage,%,,,,-1,
e09000026,Redbridge,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.61427,Percentage,%,,,,-1,
e09000027,Richmond upon Thames,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,8.90375,Percentage,%,,,,-1,
e09000029,Sutton,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.70044,Percentage,%,,,,-1,
e09000031,Waltham Forest,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.81726,Percentage,%,,,,-1,
e12000008,South East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.35437,Percentage,%,,,,-1,
e06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,8.49394,Percentage,%,,,,-1,
e06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,11.74412,Percentage,%,,,,-1,
e06000046,Isle of Wight,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.2129,Percentage,%,,,,-1,
e06000035,Medway,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.43804,Percentage,%,,,,-1,
e06000042,Milton Keynes,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.78128,Percentage,%,,,,-1,
e06000044,Portsmouth,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.380870000000002,Percentage,%,,,,-1,
e06000038,Reading,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,12.32227,Percentage,%,,,,-1,
e06000039,Slough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,13.58611,Percentage,%,,,,-1,
e06000045,Southampton,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,14.65916,Percentage,%,,,,-1,
e06000037,West Berkshire,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,2020-08-01t00-00-00/p1y,10.31628,Percentage,%,,,,-1,
