Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
s01006562,S01006562,s01006562,,56,,http://statistics.data.gov.uk/id/statistical-geography/S01006562
s01006563,S01006563,s01006563,,57,,http://statistics.data.gov.uk/id/statistical-geography/S01006563
s01006564,S01006564,s01006564,,58,,http://statistics.data.gov.uk/id/statistical-geography/S01006564
s01006565,S01006565,s01006565,,59,,http://statistics.data.gov.uk/id/statistical-geography/S01006565
s01006566,S01006566,s01006566,,60,,http://statistics.data.gov.uk/id/statistical-geography/S01006566
s01006567,S01006567,s01006567,,61,,http://statistics.data.gov.uk/id/statistical-geography/S01006567
s01006568,S01006568,s01006568,,62,,http://statistics.data.gov.uk/id/statistical-geography/S01006568
s01006569,S01006569,s01006569,,63,,http://statistics.data.gov.uk/id/statistical-geography/S01006569
s01006570,S01006570,s01006570,,64,,http://statistics.data.gov.uk/id/statistical-geography/S01006570
s01006571,S01006571,s01006571,,65,,http://statistics.data.gov.uk/id/statistical-geography/S01006571
s01006572,S01006572,s01006572,,66,,http://statistics.data.gov.uk/id/statistical-geography/S01006572
s01006573,S01006573,s01006573,,67,,http://statistics.data.gov.uk/id/statistical-geography/S01006573
s01006574,S01006574,s01006574,,68,,http://statistics.data.gov.uk/id/statistical-geography/S01006574
s01006575,S01006575,s01006575,,69,,http://statistics.data.gov.uk/id/statistical-geography/S01006575
s01006576,S01006576,s01006576,,70,,http://statistics.data.gov.uk/id/statistical-geography/S01006576
s01006577,S01006577,s01006577,,71,,http://statistics.data.gov.uk/id/statistical-geography/S01006577
s01006578,S01006578,s01006578,,72,,http://statistics.data.gov.uk/id/statistical-geography/S01006578
s01006579,S01006579,s01006579,,73,,http://statistics.data.gov.uk/id/statistical-geography/S01006579
s01006580,S01006580,s01006580,,74,,http://statistics.data.gov.uk/id/statistical-geography/S01006580
s01006581,S01006581,s01006581,,75,,http://statistics.data.gov.uk/id/statistical-geography/S01006581
s01006582,S01006582,s01006582,,76,,http://statistics.data.gov.uk/id/statistical-geography/S01006582
s01006583,S01006583,s01006583,,77,,http://statistics.data.gov.uk/id/statistical-geography/S01006583
s01006584,S01006584,s01006584,,78,,http://statistics.data.gov.uk/id/statistical-geography/S01006584
s01006585,S01006585,s01006585,,79,,http://statistics.data.gov.uk/id/statistical-geography/S01006585
s01006586,S01006586,s01006586,,80,,http://statistics.data.gov.uk/id/statistical-geography/S01006586
s01006587,S01006587,s01006587,,81,,http://statistics.data.gov.uk/id/statistical-geography/S01006587
s01006588,S01006588,s01006588,,82,,http://statistics.data.gov.uk/id/statistical-geography/S01006588
s01006589,S01006589,s01006589,,83,,http://statistics.data.gov.uk/id/statistical-geography/S01006589
s01006590,S01006590,s01006590,,84,,http://statistics.data.gov.uk/id/statistical-geography/S01006590
s01006591,S01006591,s01006591,,85,,http://statistics.data.gov.uk/id/statistical-geography/S01006591
s01006592,S01006592,s01006592,,86,,http://statistics.data.gov.uk/id/statistical-geography/S01006592
s01006593,S01006593,s01006593,,87,,http://statistics.data.gov.uk/id/statistical-geography/S01006593
s01006594,S01006594,s01006594,,88,,http://statistics.data.gov.uk/id/statistical-geography/S01006594
s01006595,S01006595,s01006595,,89,,http://statistics.data.gov.uk/id/statistical-geography/S01006595
s01006596,S01006596,s01006596,,90,,http://statistics.data.gov.uk/id/statistical-geography/S01006596
s01006597,S01006597,s01006597,,91,,http://statistics.data.gov.uk/id/statistical-geography/S01006597
s01006598,S01006598,s01006598,,92,,http://statistics.data.gov.uk/id/statistical-geography/S01006598
s01006599,S01006599,s01006599,,93,,http://statistics.data.gov.uk/id/statistical-geography/S01006599
s01006600,S01006600,s01006600,,94,,http://statistics.data.gov.uk/id/statistical-geography/S01006600
s01006601,S01006601,s01006601,,95,,http://statistics.data.gov.uk/id/statistical-geography/S01006601
s01006602,S01006602,s01006602,,96,,http://statistics.data.gov.uk/id/statistical-geography/S01006602
s01006603,S01006603,s01006603,,97,,http://statistics.data.gov.uk/id/statistical-geography/S01006603
s01006604,S01006604,s01006604,,98,,http://statistics.data.gov.uk/id/statistical-geography/S01006604
s01006605,S01006605,s01006605,,99,,http://statistics.data.gov.uk/id/statistical-geography/S01006605
s01006606,S01006606,s01006606,,100,,http://statistics.data.gov.uk/id/statistical-geography/S01006606
s01006607,S01006607,s01006607,,101,,http://statistics.data.gov.uk/id/statistical-geography/S01006607
s01006608,S01006608,s01006608,,102,,http://statistics.data.gov.uk/id/statistical-geography/S01006608
s01006609,S01006609,s01006609,,103,,http://statistics.data.gov.uk/id/statistical-geography/S01006609
s01006610,S01006610,s01006610,,104,,http://statistics.data.gov.uk/id/statistical-geography/S01006610
s01006611,S01006611,s01006611,,105,,http://statistics.data.gov.uk/id/statistical-geography/S01006611
s01006612,S01006612,s01006612,,106,,http://statistics.data.gov.uk/id/statistical-geography/S01006612
s01006613,S01006613,s01006613,,107,,http://statistics.data.gov.uk/id/statistical-geography/S01006613
s01006614,S01006614,s01006614,,108,,http://statistics.data.gov.uk/id/statistical-geography/S01006614
s01006615,S01006615,s01006615,,109,,http://statistics.data.gov.uk/id/statistical-geography/S01006615
s01006616,S01006616,s01006616,,110,,http://statistics.data.gov.uk/id/statistical-geography/S01006616
s01006617,S01006617,s01006617,,111,,http://statistics.data.gov.uk/id/statistical-geography/S01006617
s01006618,S01006618,s01006618,,112,,http://statistics.data.gov.uk/id/statistical-geography/S01006618
s01006619,S01006619,s01006619,,113,,http://statistics.data.gov.uk/id/statistical-geography/S01006619
s01006620,S01006620,s01006620,,114,,http://statistics.data.gov.uk/id/statistical-geography/S01006620
s01006621,S01006621,s01006621,,115,,http://statistics.data.gov.uk/id/statistical-geography/S01006621
s01006622,S01006622,s01006622,,116,,http://statistics.data.gov.uk/id/statistical-geography/S01006622
s01006623,S01006623,s01006623,,117,,http://statistics.data.gov.uk/id/statistical-geography/S01006623
s01006624,S01006624,s01006624,,118,,http://statistics.data.gov.uk/id/statistical-geography/S01006624
s01006625,S01006625,s01006625,,119,,http://statistics.data.gov.uk/id/statistical-geography/S01006625
s01006626,S01006626,s01006626,,120,,http://statistics.data.gov.uk/id/statistical-geography/S01006626
s01006627,S01006627,s01006627,,121,,http://statistics.data.gov.uk/id/statistical-geography/S01006627
s01006628,S01006628,s01006628,,122,,http://statistics.data.gov.uk/id/statistical-geography/S01006628
s01006629,S01006629,s01006629,,123,,http://statistics.data.gov.uk/id/statistical-geography/S01006629
s01006630,S01006630,s01006630,,124,,http://statistics.data.gov.uk/id/statistical-geography/S01006630
s01006631,S01006631,s01006631,,125,,http://statistics.data.gov.uk/id/statistical-geography/S01006631
s01006632,S01006632,s01006632,,126,,http://statistics.data.gov.uk/id/statistical-geography/S01006632
s01006633,S01006633,s01006633,,127,,http://statistics.data.gov.uk/id/statistical-geography/S01006633
s01006634,S01006634,s01006634,,128,,http://statistics.data.gov.uk/id/statistical-geography/S01006634
s01006635,S01006635,s01006635,,129,,http://statistics.data.gov.uk/id/statistical-geography/S01006635
s01006636,S01006636,s01006636,,130,,http://statistics.data.gov.uk/id/statistical-geography/S01006636
s01006637,S01006637,s01006637,,131,,http://statistics.data.gov.uk/id/statistical-geography/S01006637
s01006638,S01006638,s01006638,,132,,http://statistics.data.gov.uk/id/statistical-geography/S01006638
s01006639,S01006639,s01006639,,133,,http://statistics.data.gov.uk/id/statistical-geography/S01006639
s01006640,S01006640,s01006640,,134,,http://statistics.data.gov.uk/id/statistical-geography/S01006640
s01006641,S01006641,s01006641,,135,,http://statistics.data.gov.uk/id/statistical-geography/S01006641
s01006642,S01006642,s01006642,,136,,http://statistics.data.gov.uk/id/statistical-geography/S01006642
s01006643,S01006643,s01006643,,137,,http://statistics.data.gov.uk/id/statistical-geography/S01006643
s01006644,S01006644,s01006644,,138,,http://statistics.data.gov.uk/id/statistical-geography/S01006644
s01006645,S01006645,s01006645,,139,,http://statistics.data.gov.uk/id/statistical-geography/S01006645
s01006646,S01006646,s01006646,,140,,http://statistics.data.gov.uk/id/statistical-geography/S01006646
s01006647,S01006647,s01006647,,141,,http://statistics.data.gov.uk/id/statistical-geography/S01006647
s01006648,S01006648,s01006648,,142,,http://statistics.data.gov.uk/id/statistical-geography/S01006648
s01006649,S01006649,s01006649,,143,,http://statistics.data.gov.uk/id/statistical-geography/S01006649
s01006650,S01006650,s01006650,,144,,http://statistics.data.gov.uk/id/statistical-geography/S01006650
s01006651,S01006651,s01006651,,145,,http://statistics.data.gov.uk/id/statistical-geography/S01006651
s01006652,S01006652,s01006652,,146,,http://statistics.data.gov.uk/id/statistical-geography/S01006652
s01006653,S01006653,s01006653,,147,,http://statistics.data.gov.uk/id/statistical-geography/S01006653
s01006654,S01006654,s01006654,,148,,http://statistics.data.gov.uk/id/statistical-geography/S01006654
s01006655,S01006655,s01006655,,149,,http://statistics.data.gov.uk/id/statistical-geography/S01006655
s01006656,S01006656,s01006656,,150,,http://statistics.data.gov.uk/id/statistical-geography/S01006656
s01006657,S01006657,s01006657,,151,,http://statistics.data.gov.uk/id/statistical-geography/S01006657
s01006658,S01006658,s01006658,,152,,http://statistics.data.gov.uk/id/statistical-geography/S01006658
s01006659,S01006659,s01006659,,153,,http://statistics.data.gov.uk/id/statistical-geography/S01006659
s01006660,S01006660,s01006660,,154,,http://statistics.data.gov.uk/id/statistical-geography/S01006660
s01006661,S01006661,s01006661,,155,,http://statistics.data.gov.uk/id/statistical-geography/S01006661
s01006662,S01006662,s01006662,,156,,http://statistics.data.gov.uk/id/statistical-geography/S01006662
s01006663,S01006663,s01006663,,157,,http://statistics.data.gov.uk/id/statistical-geography/S01006663
s01006664,S01006664,s01006664,,158,,http://statistics.data.gov.uk/id/statistical-geography/S01006664
s01006665,S01006665,s01006665,,159,,http://statistics.data.gov.uk/id/statistical-geography/S01006665
s01006666,S01006666,s01006666,,160,,http://statistics.data.gov.uk/id/statistical-geography/S01006666
s01006667,S01006667,s01006667,,161,,http://statistics.data.gov.uk/id/statistical-geography/S01006667
s01006668,S01006668,s01006668,,162,,http://statistics.data.gov.uk/id/statistical-geography/S01006668
s01006669,S01006669,s01006669,,163,,http://statistics.data.gov.uk/id/statistical-geography/S01006669
s01006670,S01006670,s01006670,,164,,http://statistics.data.gov.uk/id/statistical-geography/S01006670
s01006671,S01006671,s01006671,,165,,http://statistics.data.gov.uk/id/statistical-geography/S01006671
s01006672,S01006672,s01006672,,166,,http://statistics.data.gov.uk/id/statistical-geography/S01006672
s01006673,S01006673,s01006673,,167,,http://statistics.data.gov.uk/id/statistical-geography/S01006673
s01006674,S01006674,s01006674,,168,,http://statistics.data.gov.uk/id/statistical-geography/S01006674
s01006675,S01006675,s01006675,,169,,http://statistics.data.gov.uk/id/statistical-geography/S01006675
s01006676,S01006676,s01006676,,170,,http://statistics.data.gov.uk/id/statistical-geography/S01006676
s01006677,S01006677,s01006677,,171,,http://statistics.data.gov.uk/id/statistical-geography/S01006677
s01006678,S01006678,s01006678,,172,,http://statistics.data.gov.uk/id/statistical-geography/S01006678
s01006679,S01006679,s01006679,,173,,http://statistics.data.gov.uk/id/statistical-geography/S01006679
s01006680,S01006680,s01006680,,174,,http://statistics.data.gov.uk/id/statistical-geography/S01006680
s01006681,S01006681,s01006681,,175,,http://statistics.data.gov.uk/id/statistical-geography/S01006681
s01006682,S01006682,s01006682,,176,,http://statistics.data.gov.uk/id/statistical-geography/S01006682
s01006683,S01006683,s01006683,,177,,http://statistics.data.gov.uk/id/statistical-geography/S01006683
s01006684,S01006684,s01006684,,178,,http://statistics.data.gov.uk/id/statistical-geography/S01006684
s01006685,S01006685,s01006685,,179,,http://statistics.data.gov.uk/id/statistical-geography/S01006685
s01006686,S01006686,s01006686,,180,,http://statistics.data.gov.uk/id/statistical-geography/S01006686
s01006687,S01006687,s01006687,,181,,http://statistics.data.gov.uk/id/statistical-geography/S01006687
s01006688,S01006688,s01006688,,182,,http://statistics.data.gov.uk/id/statistical-geography/S01006688
s01006689,S01006689,s01006689,,183,,http://statistics.data.gov.uk/id/statistical-geography/S01006689
s01006690,S01006690,s01006690,,184,,http://statistics.data.gov.uk/id/statistical-geography/S01006690
s01006691,S01006691,s01006691,,185,,http://statistics.data.gov.uk/id/statistical-geography/S01006691
s01006692,S01006692,s01006692,,186,,http://statistics.data.gov.uk/id/statistical-geography/S01006692
s01006693,S01006693,s01006693,,187,,http://statistics.data.gov.uk/id/statistical-geography/S01006693
s01006694,S01006694,s01006694,,188,,http://statistics.data.gov.uk/id/statistical-geography/S01006694
s01006695,S01006695,s01006695,,189,,http://statistics.data.gov.uk/id/statistical-geography/S01006695
s01006696,S01006696,s01006696,,190,,http://statistics.data.gov.uk/id/statistical-geography/S01006696
s01006697,S01006697,s01006697,,191,,http://statistics.data.gov.uk/id/statistical-geography/S01006697
s01006698,S01006698,s01006698,,192,,http://statistics.data.gov.uk/id/statistical-geography/S01006698
s01006699,S01006699,s01006699,,193,,http://statistics.data.gov.uk/id/statistical-geography/S01006699
s01006700,S01006700,s01006700,,194,,http://statistics.data.gov.uk/id/statistical-geography/S01006700
s01006701,S01006701,s01006701,,195,,http://statistics.data.gov.uk/id/statistical-geography/S01006701
s01006702,S01006702,s01006702,,196,,http://statistics.data.gov.uk/id/statistical-geography/S01006702
s01006703,S01006703,s01006703,,197,,http://statistics.data.gov.uk/id/statistical-geography/S01006703
s01006704,S01006704,s01006704,,198,,http://statistics.data.gov.uk/id/statistical-geography/S01006704
s01006705,S01006705,s01006705,,199,,http://statistics.data.gov.uk/id/statistical-geography/S01006705
s01006706,S01006706,s01006706,,200,,http://statistics.data.gov.uk/id/statistical-geography/S01006706
s01006707,S01006707,s01006707,,201,,http://statistics.data.gov.uk/id/statistical-geography/S01006707
s01006708,S01006708,s01006708,,202,,http://statistics.data.gov.uk/id/statistical-geography/S01006708
s01006709,S01006709,s01006709,,203,,http://statistics.data.gov.uk/id/statistical-geography/S01006709
s01006710,S01006710,s01006710,,204,,http://statistics.data.gov.uk/id/statistical-geography/S01006710
s01006711,S01006711,s01006711,,205,,http://statistics.data.gov.uk/id/statistical-geography/S01006711
s01006712,S01006712,s01006712,,206,,http://statistics.data.gov.uk/id/statistical-geography/S01006712
s01006713,S01006713,s01006713,,207,,http://statistics.data.gov.uk/id/statistical-geography/S01006713
s01006714,S01006714,s01006714,,208,,http://statistics.data.gov.uk/id/statistical-geography/S01006714
s01006715,S01006715,s01006715,,209,,http://statistics.data.gov.uk/id/statistical-geography/S01006715
s01006716,S01006716,s01006716,,210,,http://statistics.data.gov.uk/id/statistical-geography/S01006716
s01006717,S01006717,s01006717,,211,,http://statistics.data.gov.uk/id/statistical-geography/S01006717
s01006718,S01006718,s01006718,,212,,http://statistics.data.gov.uk/id/statistical-geography/S01006718
s01006719,S01006719,s01006719,,213,,http://statistics.data.gov.uk/id/statistical-geography/S01006719
s01006720,S01006720,s01006720,,214,,http://statistics.data.gov.uk/id/statistical-geography/S01006720
s01006721,S01006721,s01006721,,215,,http://statistics.data.gov.uk/id/statistical-geography/S01006721
s01006722,S01006722,s01006722,,216,,http://statistics.data.gov.uk/id/statistical-geography/S01006722
s01006723,S01006723,s01006723,,217,,http://statistics.data.gov.uk/id/statistical-geography/S01006723
s01006724,S01006724,s01006724,,218,,http://statistics.data.gov.uk/id/statistical-geography/S01006724
s01006725,S01006725,s01006725,,219,,http://statistics.data.gov.uk/id/statistical-geography/S01006725
s01006726,S01006726,s01006726,,220,,http://statistics.data.gov.uk/id/statistical-geography/S01006726
s01006727,S01006727,s01006727,,221,,http://statistics.data.gov.uk/id/statistical-geography/S01006727
s01006728,S01006728,s01006728,,222,,http://statistics.data.gov.uk/id/statistical-geography/S01006728
s01006729,S01006729,s01006729,,223,,http://statistics.data.gov.uk/id/statistical-geography/S01006729
s01006730,S01006730,s01006730,,224,,http://statistics.data.gov.uk/id/statistical-geography/S01006730
s01006731,S01006731,s01006731,,225,,http://statistics.data.gov.uk/id/statistical-geography/S01006731
s01006732,S01006732,s01006732,,226,,http://statistics.data.gov.uk/id/statistical-geography/S01006732
s01006733,S01006733,s01006733,,227,,http://statistics.data.gov.uk/id/statistical-geography/S01006733
s01006734,S01006734,s01006734,,228,,http://statistics.data.gov.uk/id/statistical-geography/S01006734
s01006735,S01006735,s01006735,,229,,http://statistics.data.gov.uk/id/statistical-geography/S01006735
s01006736,S01006736,s01006736,,230,,http://statistics.data.gov.uk/id/statistical-geography/S01006736
s01006737,S01006737,s01006737,,231,,http://statistics.data.gov.uk/id/statistical-geography/S01006737
s01006738,S01006738,s01006738,,232,,http://statistics.data.gov.uk/id/statistical-geography/S01006738
s01006739,S01006739,s01006739,,233,,http://statistics.data.gov.uk/id/statistical-geography/S01006739
s01006740,S01006740,s01006740,,234,,http://statistics.data.gov.uk/id/statistical-geography/S01006740
s01006741,S01006741,s01006741,,235,,http://statistics.data.gov.uk/id/statistical-geography/S01006741
s01006742,S01006742,s01006742,,236,,http://statistics.data.gov.uk/id/statistical-geography/S01006742
s01006743,S01006743,s01006743,,237,,http://statistics.data.gov.uk/id/statistical-geography/S01006743
s01006744,S01006744,s01006744,,238,,http://statistics.data.gov.uk/id/statistical-geography/S01006744
s01006745,S01006745,s01006745,,239,,http://statistics.data.gov.uk/id/statistical-geography/S01006745
s01006746,S01006746,s01006746,,240,,http://statistics.data.gov.uk/id/statistical-geography/S01006746
s01006747,S01006747,s01006747,,241,,http://statistics.data.gov.uk/id/statistical-geography/S01006747
s01006748,S01006748,s01006748,,242,,http://statistics.data.gov.uk/id/statistical-geography/S01006748
s01006749,S01006749,s01006749,,243,,http://statistics.data.gov.uk/id/statistical-geography/S01006749
s01006750,S01006750,s01006750,,244,,http://statistics.data.gov.uk/id/statistical-geography/S01006750
s01006751,S01006751,s01006751,,245,,http://statistics.data.gov.uk/id/statistical-geography/S01006751
s01006752,S01006752,s01006752,,246,,http://statistics.data.gov.uk/id/statistical-geography/S01006752
s01006753,S01006753,s01006753,,247,,http://statistics.data.gov.uk/id/statistical-geography/S01006753
s01006754,S01006754,s01006754,,248,,http://statistics.data.gov.uk/id/statistical-geography/S01006754
s01006755,S01006755,s01006755,,249,,http://statistics.data.gov.uk/id/statistical-geography/S01006755
s01006756,S01006756,s01006756,,250,,http://statistics.data.gov.uk/id/statistical-geography/S01006756
s01006757,S01006757,s01006757,,251,,http://statistics.data.gov.uk/id/statistical-geography/S01006757
s01006758,S01006758,s01006758,,252,,http://statistics.data.gov.uk/id/statistical-geography/S01006758
s01006759,S01006759,s01006759,,253,,http://statistics.data.gov.uk/id/statistical-geography/S01006759
s01006760,S01006760,s01006760,,254,,http://statistics.data.gov.uk/id/statistical-geography/S01006760
s01006761,S01006761,s01006761,,255,,http://statistics.data.gov.uk/id/statistical-geography/S01006761
s01006762,S01006762,s01006762,,256,,http://statistics.data.gov.uk/id/statistical-geography/S01006762
s01006763,S01006763,s01006763,,257,,http://statistics.data.gov.uk/id/statistical-geography/S01006763
s01006764,S01006764,s01006764,,258,,http://statistics.data.gov.uk/id/statistical-geography/S01006764
s01006765,S01006765,s01006765,,259,,http://statistics.data.gov.uk/id/statistical-geography/S01006765
s01006766,S01006766,s01006766,,260,,http://statistics.data.gov.uk/id/statistical-geography/S01006766
s01006767,S01006767,s01006767,,261,,http://statistics.data.gov.uk/id/statistical-geography/S01006767
s01006768,S01006768,s01006768,,262,,http://statistics.data.gov.uk/id/statistical-geography/S01006768
s01006769,S01006769,s01006769,,263,,http://statistics.data.gov.uk/id/statistical-geography/S01006769
s01006770,S01006770,s01006770,,264,,http://statistics.data.gov.uk/id/statistical-geography/S01006770
s01006771,S01006771,s01006771,,265,,http://statistics.data.gov.uk/id/statistical-geography/S01006771
s01006772,S01006772,s01006772,,266,,http://statistics.data.gov.uk/id/statistical-geography/S01006772
s01006773,S01006773,s01006773,,267,,http://statistics.data.gov.uk/id/statistical-geography/S01006773
s01006774,S01006774,s01006774,,268,,http://statistics.data.gov.uk/id/statistical-geography/S01006774
s01006775,S01006775,s01006775,,269,,http://statistics.data.gov.uk/id/statistical-geography/S01006775
s01006776,S01006776,s01006776,,270,,http://statistics.data.gov.uk/id/statistical-geography/S01006776
s01006777,S01006777,s01006777,,271,,http://statistics.data.gov.uk/id/statistical-geography/S01006777
s01006778,S01006778,s01006778,,272,,http://statistics.data.gov.uk/id/statistical-geography/S01006778
s01006779,S01006779,s01006779,,273,,http://statistics.data.gov.uk/id/statistical-geography/S01006779
s01006780,S01006780,s01006780,,274,,http://statistics.data.gov.uk/id/statistical-geography/S01006780
s01006781,S01006781,s01006781,,275,,http://statistics.data.gov.uk/id/statistical-geography/S01006781
s01006782,S01006782,s01006782,,276,,http://statistics.data.gov.uk/id/statistical-geography/S01006782
s01006783,S01006783,s01006783,,277,,http://statistics.data.gov.uk/id/statistical-geography/S01006783
s01006784,S01006784,s01006784,,278,,http://statistics.data.gov.uk/id/statistical-geography/S01006784
s01006785,S01006785,s01006785,,279,,http://statistics.data.gov.uk/id/statistical-geography/S01006785
s01006786,S01006786,s01006786,,280,,http://statistics.data.gov.uk/id/statistical-geography/S01006786
s01006787,S01006787,s01006787,,281,,http://statistics.data.gov.uk/id/statistical-geography/S01006787
s01006788,S01006788,s01006788,,282,,http://statistics.data.gov.uk/id/statistical-geography/S01006788
s01006789,S01006789,s01006789,,283,,http://statistics.data.gov.uk/id/statistical-geography/S01006789
s01006790,S01006790,s01006790,,284,,http://statistics.data.gov.uk/id/statistical-geography/S01006790
s01006791,S01006791,s01006791,,285,,http://statistics.data.gov.uk/id/statistical-geography/S01006791
s01006792,S01006792,s01006792,,286,,http://statistics.data.gov.uk/id/statistical-geography/S01006792
s01006793,S01006793,s01006793,,287,,http://statistics.data.gov.uk/id/statistical-geography/S01006793
s01006794,S01006794,s01006794,,288,,http://statistics.data.gov.uk/id/statistical-geography/S01006794
s01006795,S01006795,s01006795,,289,,http://statistics.data.gov.uk/id/statistical-geography/S01006795
s01006796,S01006796,s01006796,,290,,http://statistics.data.gov.uk/id/statistical-geography/S01006796
s01006797,S01006797,s01006797,,291,,http://statistics.data.gov.uk/id/statistical-geography/S01006797
s01006798,S01006798,s01006798,,292,,http://statistics.data.gov.uk/id/statistical-geography/S01006798
s01006799,S01006799,s01006799,,293,,http://statistics.data.gov.uk/id/statistical-geography/S01006799
s01006800,S01006800,s01006800,,294,,http://statistics.data.gov.uk/id/statistical-geography/S01006800
s01006801,S01006801,s01006801,,295,,http://statistics.data.gov.uk/id/statistical-geography/S01006801
