AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2022-09-01t00-00-00/p1y,64.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2021-09-01t00-00-00/p1y,65.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2020-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2019-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2023-09-01t00-00-00/p1y,63.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2017-09-01t00-00-00/p1y,71.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2016-09-01t00-00-00/p1y,69.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2015-09-01t00-00-00/p1y,60.0,Percentage,%,,,,1,
e06000003,redcar-and-cleveland,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2018-09-01t00-00-00/p1y,70.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2022-09-01t00-00-00/p1y,63.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2021-09-01t00-00-00/p1y,64.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2020-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2019-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2023-09-01t00-00-00/p1y,63.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2017-09-01t00-00-00/p1y,71.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2016-09-01t00-00-00/p1y,64.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2015-09-01t00-00-00/p1y,54.0,Percentage,%,,,,1,
e06000004,stockton-on-tees,county-or-unitary-authority,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2018-09-01t00-00-00/p1y,71.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2023-09-01t00-00-00/p1y,62.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2022-09-01t00-00-00/p1y,63.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2021-09-01t00-00-00/p1y,59.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2020-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2019-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2017-09-01t00-00-00/p1y,71.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2016-09-01t00-00-00/p1y,68.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2015-09-01t00-00-00/p1y,61.0,Percentage,%,,,,1,
e08000037,gateshead,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2018-09-01t00-00-00/p1y,68.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2021-09-01t00-00-00/p1y,62.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2023-09-01t00-00-00/p1y,62.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2022-09-01t00-00-00/p1y,61.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2020-09-01t00-00-00/p1y,,Percentage,%,,,x,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2016-09-01t00-00-00/p1y,63.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2018-09-01t00-00-00/p1y,66.0,Percentage,%,,,,1,
e08000021,newcastle-upon-tyne,local-authority-district,"Percentage of pupils at the end of key stage 2 meeting the expected standard in reading, writing and maths","Pupils meeting the expected standard in reading, writing and maths at the end of key stage 2",Mission 5,Spreading opportunity and improving public services,2015-09-01t00-00-00/p1y,57.0,Percentage,%,,,,1,
