AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E07000118,Chorley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.2,Percentage,%,9.7,16.7,,-1,
E07000118,Chorley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,15.1,Percentage,%,11.4,18.8,,-1,
E07000119,Fylde,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,6.8,Percentage,%,4.3,9.3,,-1,
E07000119,Fylde,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,6.9,Percentage,%,4.4,9.5,,-1,
E07000120,Hyndburn,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,11.4,Percentage,%,7.9,14.9,,-1,
E07000120,Hyndburn,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.5,Percentage,%,7.9,15.1,,-1,
E07000121,Lancaster,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.7,Percentage,%,9.8,15.6,,-1,
E07000121,Lancaster,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.3,Percentage,%,10.4,16.3,,-1,
E07000122,Pendle,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.5,Percentage,%,9.8,17.2,,-1,
E07000122,Pendle,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.9,Percentage,%,9.6,16.3,,-1,
E07000123,Preston,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.6,Percentage,%,10.6,18.6,,-1,
E07000123,Preston,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,14.3,Percentage,%,10.4,18.3,,-1,
E07000124,Ribble Valley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,6.7,Percentage,%,4.1,9.4,,-1,
E07000124,Ribble Valley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,6.4,Percentage,%,3.7,9.1,,-1,
E07000125,Rossendale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,16.2,Percentage,%,10.3,22.0,,-1,
E07000125,Rossendale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,17.1,Percentage,%,11.4,22.9,,-1,
E07000126,South Ribble,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.4,Percentage,%,8.7,14.2,,-1,
E07000126,South Ribble,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.0,Percentage,%,9.3,14.7,,-1,
E07000127,West Lancashire,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.1,Percentage,%,7.8,14.4,,-1,
E07000127,West Lancashire,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.0,Percentage,%,10.5,17.4,,-1,
E07000128,Wyre,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,10.1,Percentage,%,7.4,12.8,,-1,
E07000128,Wyre,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,9.0,Percentage,%,6.3,11.8,,-1,
E08000011,Knowsley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.8,Percentage,%,11.1,14.4,,-1,
E08000011,Knowsley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.1,Percentage,%,11.6,14.7,,-1,
E08000012,Liverpool,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,15.1,Percentage,%,13.5,16.7,,-1,
E08000012,Liverpool,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,14.6,Percentage,%,13.0,16.3,,-1,
E08000014,Sefton,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,8.7,Percentage,%,7.4,10.0,,-1,
E08000014,Sefton,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,8.5,Percentage,%,7.3,9.6,,-1,
E08000013,St. Helens,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.2,Percentage,%,9.6,12.7,,-1,
E08000013,St. Helens,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,11.4,Percentage,%,10.0,12.9,,-1,
E08000015,Wirral,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.0,Percentage,%,9.5,12.6,,-1,
E08000015,Wirral,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,10.8,Percentage,%,9.3,12.3,,-1,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,10.0,Percentage,%,8.7,11.3,,-1,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,10.5,Percentage,%,9.2,11.8,,-1,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,18.5,Percentage,%,16.6,20.4,,-1,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,19.2,Percentage,%,17.5,21.0,,-1,
E06000012,North East Lincolnshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,17.1,Percentage,%,15.3,18.9,,-1,
E06000012,North East Lincolnshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,18.0,Percentage,%,16.3,19.7,,-1,
E06000013,North Lincolnshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.4,Percentage,%,12.9,15.8,,-1,
E06000013,North Lincolnshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.5,Percentage,%,12.0,15.1,,-1,
E06000014,York,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,8.3,Percentage,%,7.2,9.5,,-1,
E06000014,York,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,9.4,Percentage,%,8.3,10.5,,-1,
E07000163,Craven,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,6.5,Percentage,%,4.0,9.1,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000163,Craven,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,8.0,Percentage,%,5.0,11.0,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000164,Hambleton,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,10.1,Percentage,%,6.8,13.4,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000164,Hambleton,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,9.4,Percentage,%,6.2,12.7,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000165,Harrogate,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,8.3,Percentage,%,6.3,10.2,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000165,Harrogate,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,9.5,Percentage,%,7.5,11.6,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000166,Richmondshire,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,10.6,Percentage,%,6.6,14.5,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000166,Richmondshire,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,9.3,Percentage,%,5.8,12.8,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000167,Ryedale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,10.6,Percentage,%,7.1,14.1,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000167,Ryedale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,11.1,Percentage,%,7.3,14.9,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000168,Scarborough,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.8,Percentage,%,10.1,15.6,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000168,Scarborough,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.7,Percentage,%,9.9,15.5,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000169,Selby,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,7.8,Percentage,%,4.9,10.6,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000169,Selby,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,9.1,Percentage,%,6.2,12.1,,-1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E08000016,Barnsley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,14.4,Percentage,%,12.8,15.9,,-1,Obsolete code since 2025 (replaced by E08000038 Barnsley)
E08000016,Barnsley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,15.5,Percentage,%,14.0,17.0,,-1,Obsolete code since 2025 (replaced by E08000038 Barnsley)
E08000017,Doncaster,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,15.7,Percentage,%,14.1,17.4,,-1,
E08000017,Doncaster,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,16.7,Percentage,%,15.1,18.3,,-1,
E08000018,Rotherham,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,14.0,Percentage,%,12.3,15.6,,-1,
E08000018,Rotherham,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.8,Percentage,%,13.2,16.5,,-1,
E08000019,Sheffield,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.1,Percentage,%,9.9,12.3,,-1,Obsolete code since 2025 (replaced by E08000039 Sheffield)
E08000019,Sheffield,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,11.6,Percentage,%,10.4,12.8,,-1,Obsolete code since 2025 (replaced by E08000039 Sheffield)
E08000032,Bradford,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.7,Percentage,%,13.2,16.2,,-1,
E08000032,Bradford,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.9,Percentage,%,12.3,15.5,,-1,
E08000033,Calderdale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.9,Percentage,%,10.3,13.5,,-1,
E08000033,Calderdale,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.5,Percentage,%,11.0,14.0,,-1,
E08000034,Kirklees,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.5,Percentage,%,11.2,13.9,,-1,
E08000034,Kirklees,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.9,Percentage,%,11.5,14.2,,-1,
E08000035,Leeds,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.8,Percentage,%,10.6,13.1,,-1,
E08000035,Leeds,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.3,Percentage,%,11.2,13.5,,-1,
E08000036,Wakefield,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.7,Percentage,%,12.2,15.2,,-1,
E08000036,Wakefield,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,14.7,Percentage,%,13.3,16.2,,-1,
E06000015,Derby,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.7,Percentage,%,11.1,14.3,,-1,
E06000015,Derby,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.9,Percentage,%,12.3,15.5,,-1,
E06000016,Leicester,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.4,Percentage,%,11.9,14.9,,-1,
E06000016,Leicester,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.3,Percentage,%,10.7,13.8,,-1,
E06000061,North Northamptonshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.6,Percentage,%,10.8,16.4,,-1,
E06000061,North Northamptonshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.1,Percentage,%,10.9,15.3,,-1,
E06000018,Nottingham,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,16.1,Percentage,%,14.5,17.7,,-1,
E06000018,Nottingham,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,17.7,Percentage,%,16.1,19.2,,-1,
E06000017,Rutland,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,7.8,Percentage,%,5.7,10.0,,-1,
E06000017,Rutland,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,8.9,Percentage,%,6.7,11.0,,-1,
E06000062,West Northamptonshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,11.0,Percentage,%,8.9,13.0,,-1,
E06000062,West Northamptonshire,County or Unitary Authority,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,12.0,Percentage,%,9.3,14.6,,-1,
E07000032,Amber Valley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,12.5,Percentage,%,9.7,15.4,,-1,
E07000032,Amber Valley,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2019-01-01/P5Y,13.6,Percentage,%,10.8,16.4,,-1,
E07000033,Bolsover,Local Authority District,Cigarette smokers,Adults that currently smoke cigarettes,2020-01-01/P5Y,13.8,Percentage,%,9.1,18.4,,-1,
