AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e08000022,north-tyneside,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.87341772,Percentage,%,,,,1,
e08000023,south-tyneside,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.93548387,Percentage,%,,,,1,
e08000024,sunderland,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.96551724,Percentage,%,,,,1,
e12000002,north-west,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.36103242,Percentage,%,,,,1,
e06000008,blackburn-with-darwen,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.78947368,Percentage,%,,,,1,
e06000009,blackpool,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,83.72093023,Percentage,%,,,,1,
e06000049,cheshire-east,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.71974522,Percentage,%,,,,1,
e06000050,cheshire-west-and-chester,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.19875776,Percentage,%,,,,1,
e06000006,halton,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,80.0,Percentage,%,,,,1,
e06000007,warrington,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,98.86363636,Percentage,%,,,,1,
e06000063,cumberland,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.8128655,Percentage,%,,,,1,
e06000064,westmorland-and-furness,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.56756757,Percentage,%,,,,1,
e08000001,bolton,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.24806202,Percentage,%,,,,1,
e08000002,bury,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,83.95061728,Percentage,%,,,,1,
e08000003,manchester,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.56043956,Percentage,%,,,,1,
e08000004,oldham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.53846154,Percentage,%,,,,1,
e08000005,rochdale,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,82.02247191,Percentage,%,,,,1,
e08000006,salford,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,83.83838384,Percentage,%,,,,1,
e08000007,stockport,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.96491228,Percentage,%,,,,1,
e08000008,tameside,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.75510204,Percentage,%,,,,1,
e08000009,trafford,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.40659341,Percentage,%,,,,1,
e08000010,wigan,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.7007874,Percentage,%,,,,1,
e10000017,lancashire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.89456869,Percentage,%,,,,1,
e08000011,knowsley,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.8852459,Percentage,%,,,,1,
e08000012,liverpool,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.5739645,Percentage,%,,,,1,
e08000014,sefton,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.29126214,Percentage,%,,,,1,
e08000013,st-helens,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.0,Percentage,%,,,,1,
e08000015,wirral,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,84.0,Percentage,%,,,,1,
e12000003,yorkshire-and-the-humber,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.78625954,Percentage,%,,,,1,
e06000011,east-riding-of-yorkshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.93288591,Percentage,%,,,,1,
e06000010,kingston-upon-hull-city-of,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.81443299,Percentage,%,,,,1,
e06000012,north-east-lincolnshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.65079365,Percentage,%,,,,1,
e06000013,north-lincolnshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.07594937,Percentage,%,,,,1,
e06000014,york,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.06349206,Percentage,%,,,,1,
e10000023,north-yorkshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,84.59383754,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
e08000016,barnsley,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.77777778,Percentage,%,,,,1,
e08000017,doncaster,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,81.25,Percentage,%,,,,1,
e08000018,rotherham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.60330579,Percentage,%,,,,1,
e08000019,sheffield,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.96045198,Percentage,%,,,,1,
e08000032,bradford,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.47342995,Percentage,%,,,,1,
e08000033,calderdale,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.0,Percentage,%,,,,1,
e08000034,kirklees,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.63535912,Percentage,%,,,,1,
e08000035,leeds,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.51094891,Percentage,%,,,,1,
e08000036,wakefield,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.94326241,Percentage,%,,,,1,
e12000004,east-midlands,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.69379845,Percentage,%,,,,1,
e06000015,derby,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.57692308,Percentage,%,,,,1,
e06000016,leicester,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.5,Percentage,%,,,,1,
e06000061,north-northamptonshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.14084507,Percentage,%,,,,1,
e06000018,nottingham,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,93.33333333,Percentage,%,,,,1,
e06000017,rutland,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,100.0,Percentage,%,,,,1,
e06000062,west-northamptonshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.72972973,Percentage,%,,,,1,
e10000007,derbyshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,84.65227818,Percentage,%,,,,1,
e10000018,leicestershire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.65248227,Percentage,%,,,,1,
e10000019,lincolnshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,84.40111421,Percentage,%,,,,1,
e10000024,nottinghamshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.20771513,Percentage,%,,,,1,
e12000005,west-midlands,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.17384037,Percentage,%,,,,1,
e06000019,herefordshire-county-of,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.83673469,Percentage,%,,,,1,
e06000051,shropshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.24832215,Percentage,%,,,,1,
e06000021,stoke-on-trent,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.10989011,Percentage,%,,,,1,
e06000020,telford-and-wrekin,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.0,Percentage,%,,,,1,
e10000028,staffordshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.94974874,Percentage,%,,,,1,
e10000031,warwickshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.1147541,Percentage,%,,,,1,
e08000025,birmingham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.24485126,Percentage,%,,,,1,
e08000026,coventry,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.44067797,Percentage,%,,,,1,
e08000027,dudley,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,84.11214953,Percentage,%,,,,1,
e08000028,sandwell,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.0,Percentage,%,,,,1,
e08000029,solihull,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,86.58536585,Percentage,%,,,,1,
e08000030,walsall,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.52459016,Percentage,%,,,,1,
e08000031,wolverhampton,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.82568807,Percentage,%,,,,1,
e10000034,worcestershire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.18518519,Percentage,%,,,,1,
e12000006,east-of-england,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,88.97668906,Percentage,%,,,,1,
e06000055,bedford,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,82.43243243,Percentage,%,,,,1,
e06000056,central-bedfordshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.27131783,Percentage,%,,,,1,
e06000032,luton,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.75362319,Percentage,%,,,,1,
e06000031,peterborough,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,82.05128205,Percentage,%,,,,1,
e06000033,southend-on-sea,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.38461538,Percentage,%,,,,1,
e06000034,thurrock,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.90909091,Percentage,%,,,,1,
e10000003,cambridgeshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,89.69465649,Percentage,%,,,,1,
e10000012,essex,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.81818182,Percentage,%,,,,1,
e10000015,hertfordshire,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,91.30434783,Percentage,%,,,,1,
e10000020,norfolk,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,85.78313253,Percentage,%,,,,1,
e10000029,suffolk,county-or-unitary-authority,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,87.10691824,Percentage,%,,,,1,
e12000007,london,region,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.32237872,Percentage,%,,,,1,
e09000007,camden,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.49122807,Percentage,%,,,,1,
e09000001,city-of-london,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,,Percentage,%,,,x,1,
e09000012,hackney,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,97.5308642,Percentage,%,,,,1,
e09000013,hammersmith-and-fulham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,100.0,Percentage,%,,,,1,
e09000014,haringey,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,97.64705882,Percentage,%,,,,1,
e09000019,islington,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,95.52238806,Percentage,%,,,,1,
e09000020,kensington-and-chelsea,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,95.0,Percentage,%,,,,1,
e09000022,lambeth,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,90.90909091,Percentage,%,,,,1,
e09000023,lewisham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,97.64705882,Percentage,%,,,,1,
e09000025,newham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.0,Percentage,%,,,,1,
e09000028,southwark,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,98.0952381,Percentage,%,,,,1,
e09000030,tower-hamlets,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.73913043,Percentage,%,,,,1,
e09000032,wandsworth,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.47058824,Percentage,%,,,,1,
e09000033,westminster,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.42857143,Percentage,%,,,,1,
e09000002,barking-and-dagenham,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.61016949,Percentage,%,,,,1,
e09000003,barnet,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,95.34883721,Percentage,%,,,,1,
e09000004,bexley,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.40506329,Percentage,%,,,,1,
e09000005,brent,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.55172414,Percentage,%,,,,1,
e09000006,bromley,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,98.0,Percentage,%,,,,1,
e09000008,croydon,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,94.30894309,Percentage,%,,,,1,
e09000009,ealing,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,97.84946237,Percentage,%,,,,1,
e09000010,enfield,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,96.875,Percentage,%,,,,1,
e09000011,greenwich,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,95.45454545,Percentage,%,,,,1,
e09000015,harrow,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,95.0,Percentage,%,,,,1,
e09000016,havering,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,97.5308642,Percentage,%,,,,1,
e09000017,hillingdon,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,92.92929293,Percentage,%,,,,1,
e09000018,hounslow,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,98.63013699,Percentage,%,,,,1,
e09000021,kingston-upon-thames,local-authority-district,Schools and nursery schools rated good or outstanding by Ofsted,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-01-31t00-00-00,100.0,Percentage,%,,,,1,
