AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,21233,Pounds,£ million,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,28638,Pounds,£ million,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,26718,Pounds,£ million,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,26878,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,16448,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,16413,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,18321,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,10916,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9247,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,9515,Pounds,£ million,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10161,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,4352,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5442,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,4450,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,5151,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,4069,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4061,Pounds,£ million,na,na,,1,
E47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,3249,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,10465,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10271,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,10317,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,11072,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8173,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,8554,Pounds,£ million,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,10938,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,5294,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5168,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,6763,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,7211,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6760,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,6630,Pounds,£ million,na,na,,1,
E47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,7025,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,79472,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,92135,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,67035,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,73067,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,61386,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,46385,Pounds,£ million,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,61238,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,2343,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,2882,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,2983,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,4360,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6634,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4993,Pounds,£ million,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,5993,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,32034,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,38487,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,35373,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,36693,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,34154,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,23938,Pounds,£ million,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,30749,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,35373,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,23938,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,34154,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,30749,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,32034,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,36693,Pounds,£ million,na,na,,1,
E47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,38487,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,7994,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,5962,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,7781,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5435,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5814,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,4368,Pounds,£ million,na,na,,1,
TLD4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,6385,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,8449,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,10330,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,11924,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,12509,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11864,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,12980,Pounds,£ million,na,na,,1,
TLD6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,17301,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,22359,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11915,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10352,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,20691,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8206,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,7288,Pounds,£ million,na,na,,1,
TLD7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9197,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,22359,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11915,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10352,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,20691,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8206,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,7288,Pounds,£ million,na,na,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9197,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,45121,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,42227,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,45360,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,44856,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,42944,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,40508,Pounds,£ million,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,61364,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5441,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,10379,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,4739,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,3623,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,4034,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,4893,Pounds,£ million,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,3058,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,13402,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,15683,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,12696,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,6175,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,5270,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4803,Pounds,£ million,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,5185,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,8513,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10012,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,8694,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,8244,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,7042,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,7111,Pounds,£ million,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,6100,Pounds,£ million,na,na,,1,
E47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,6100,Pounds,£ million,na,na,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
E47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,7111,Pounds,£ million,na,na,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
E47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,7042,Pounds,£ million,na,na,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
