AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
N09000006,Fermanagh and Omagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2022,57.7,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2019,49.7,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2020,50.8,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2021,56.4,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2022,52.2,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2023,59.2,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),,,Percentage,%,,,,1,
N09000007,Lisburn and Castlereagh,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),"Table 1i: Level 2 and above and Level 3 and above qualifications, Lisburn and Castlereagh, aged 16 to 64, number and percentage, 2016 to 2023",,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2022,62,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),,,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2021,70.3,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2023,64.3,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2019,72.8,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2018,63.8,Percentage,%,,,,1,
N09000008,Mid and East Antrim,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2020,71,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2017,50.6,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2018,53.7,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2019,63.3,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2020,61.8,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2021,57,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2022,59.7,Percentage,%,,,,1,
N09000009,Mid Ulster,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2023,61,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2022,58.8,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2021,60.9,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2020,52.6,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2017,50.8,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2018,49.9,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2016,45.7,Percentage,%,,,,1,
N09000010,"Newry, Mourne and Down",Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2019,51.4,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2019,60.5,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),"Table 1c: Level 2 and above and Level 3 and above qualifications, Ards and North Down, aged 16 to 64, number and percentage, 2016 to 2023",,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),Year,Level 3 and above (percentage),Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2016,52.7,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2017,51.7,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2018,56,Percentage,%,,,,1,
N09000011,Ards and North Down,Local Authority District,Level 3 or above qualifications (Northern Ireland),Proportion of the population aged 16 – 64 with level 3+ qualifications (Northern Ireland),2020,60.5,Percentage,%,,,,1,
