AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2013,2.276073374,"Rate per 100,000 population","Rate per 100,000 population",30.69680297,35.29680647,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2012,2.287238125,"Rate per 100,000 population","Rate per 100,000 population",30.70518317,35.28790378,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2020,1.912028326,"Rate per 100,000 population","Rate per 100,000 population",26.66520175,31.09377059,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2019,1.775544846,"Rate per 100,000 population","Rate per 100,000 population",24.63549665,28.87456002,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2018,1.866227047,"Rate per 100,000 population","Rate per 100,000 population",25.75432406,30.08124832,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2021,1.785409819,"Rate per 100,000 population","Rate per 100,000 population",24.91875005,29.22873045,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2016,2.00359836,"Rate per 100,000 population","Rate per 100,000 population",27.43358973,31.86502754,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2015,2.127985619,"Rate per 100,000 population","Rate per 100,000 population",29.04751958,33.56518016,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2014,2.049599926,"Rate per 100,000 population","Rate per 100,000 population",27.72603345,32.14384619,,1,
n92000002,northern-ireland,nation,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2017,1.977170751,"Rate per 100,000 population","Rate per 100,000 population",27.18372722,31.61827996,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2010,33.24754215,"Rate per 100,000 population","Rate per 100,000 population",27.5939151,44.76071603,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2001,58.72805248,"Rate per 100,000 population","Rate per 100,000 population",47.7032017,69.52621299,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2002,73.41133495,"Rate per 100,000 population","Rate per 100,000 population",61.79282509,86.21029908,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2003,62.59027443,"Rate per 100,000 population","Rate per 100,000 population",51.91965401,75.48034599,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2004,66.7486265,"Rate per 100,000 population","Rate per 100,000 population",56.79385544,80.35454742,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2005,46.67698626,"Rate per 100,000 population","Rate per 100,000 population",38.57313148,58.33109261,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2007,36.76515674,"Rate per 100,000 population","Rate per 100,000 population",30.13334581,47.94702348,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2008,32.21388535,"Rate per 100,000 population","Rate per 100,000 population",26.17121062,42.96300873,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2009,32.42774497,"Rate per 100,000 population","Rate per 100,000 population",26.76195105,43.51675497,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2011,31.18435945,"Rate per 100,000 population","Rate per 100,000 population",25.74011939,42.4663116,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2006,49.33763006,"Rate per 100,000 population","Rate per 100,000 population",41.34054572,62.04349782,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2013,31.3378412,"Rate per 100,000 population","Rate per 100,000 population",26.10692642,43.27066671,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2021,18.67468775,"Rate per 100,000 population","Rate per 100,000 population",14.73412863,28.82831549,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2020,26.18413342,"Rate per 100,000 population","Rate per 100,000 population",22.15368475,38.64482568,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2019,22.87336234,"Rate per 100,000 population","Rate per 100,000 population",18.83900138,33.9961783,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2018,22.27978327,"Rate per 100,000 population","Rate per 100,000 population",17.95744387,32.99642047,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2022,22.52908127,"Rate per 100,000 population","Rate per 100,000 population",18.71309241,34.00405659,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2017,24.74241741,"Rate per 100,000 population","Rate per 100,000 population",20.19465405,35.94242712,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2016,20.85069481,"Rate per 100,000 population","Rate per 100,000 population",16.31915538,30.64953676,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2015,25.11941201,"Rate per 100,000 population","Rate per 100,000 population",20.36413391,35.92746364,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2014,22.787008,"Rate per 100,000 population","Rate per 100,000 population",18.00775107,32.75213221,,1,
n09000001,antrim-and-newtownabbey,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2012,23.7194485,"Rate per 100,000 population","Rate per 100,000 population",18.64768597,33.52798489,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2011,22.96094591,"Rate per 100,000 population","Rate per 100,000 population",28.74755488,42.86028791,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2002,55.78307192,"Rate per 100,000 population","Rate per 100,000 population",64.88838925,85.48826905,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2003,52.76659188,"Rate per 100,000 population","Rate per 100,000 population",62.39340076,82.00659924,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2004,48.66597088,"Rate per 100,000 population","Rate per 100,000 population",57.8522401,77.46543858,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2005,35.261242,"Rate per 100,000 population","Rate per 100,000 population",41.71392712,58.42729493,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2006,34.10945141,"Rate per 100,000 population","Rate per 100,000 population",41.21198718,57.70064659,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2007,34.65802728,"Rate per 100,000 population","Rate per 100,000 population",42.86439814,59.64434229,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2008,29.8857652,"Rate per 100,000 population","Rate per 100,000 population",37.11017527,52.85912772,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2009,25.19091908,"Rate per 100,000 population","Rate per 100,000 population",31.12925076,45.74285408,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2010,28.83421836,"Rate per 100,000 population","Rate per 100,000 population",36.65420709,52.29474306,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2001,56.04365712,"Rate per 100,000 population","Rate per 100,000 population",64.31553878,84.79533623,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2012,20.6345986,"Rate per 100,000 population","Rate per 100,000 population",25.84779656,39.18544247,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2014,17.83864744,"Rate per 100,000 population","Rate per 100,000 population",22.3142876,34.92814819,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2015,16.22653644,"Rate per 100,000 population","Rate per 100,000 population",20.24248573,32.43631575,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2016,18.93566244,"Rate per 100,000 population","Rate per 100,000 population",24.45262574,37.72489416,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2017,17.1022337,"Rate per 100,000 population","Rate per 100,000 population",21.99788779,34.56911836,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2018,17.91061127,"Rate per 100,000 population","Rate per 100,000 population",23.37565823,36.40315615,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2019,14.47416063,"Rate per 100,000 population","Rate per 100,000 population",18.55548653,30.25890966,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2020,17.16746409,"Rate per 100,000 population","Rate per 100,000 population",22.68704818,35.58172837,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2021,13.42004777,"Rate per 100,000 population","Rate per 100,000 population",17.20511736,28.65977471,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2022,14.59417153,"Rate per 100,000 population","Rate per 100,000 population",19.08462124,31.02271542,,1,
n09000002,armagh-city-banbridge-and-craigavon,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2013,19.9760336,"Rate per 100,000 population","Rate per 100,000 population",25.02502669,38.41126513,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2009,22.36023381,"Rate per 100,000 population","Rate per 100,000 population",52.87220779,66.52428546,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2008,21.61866479,"Rate per 100,000 population","Rate per 100,000 population",50.59067359,63.97527858,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2007,21.51942911,"Rate per 100,000 population","Rate per 100,000 population",49.70606853,63.11986788,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2006,24.01583441,"Rate per 100,000 population","Rate per 100,000 population",55.41028648,69.51095812,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2001,30.10188151,"Rate per 100,000 population","Rate per 100,000 population",68.75344823,84.60540341,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2004,26.55667958,"Rate per 100,000 population","Rate per 100,000 population",61.06014769,75.92133012,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2003,30.30696146,"Rate per 100,000 population","Rate per 100,000 population",70.03654331,85.93944612,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2002,30.06374977,"Rate per 100,000 population","Rate per 100,000 population",69.23133794,85.06424371,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2010,18.76659711,"Rate per 100,000 population","Rate per 100,000 population",44.15383409,56.76504321,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2005,24.09631657,"Rate per 100,000 population","Rate per 100,000 population",55.23394514,69.4076258,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2011,17.83178132,"Rate per 100,000 population","Rate per 100,000 population",41.86977044,54.0705626,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2017,13.59453995,"Rate per 100,000 population","Rate per 100,000 population",31.88868101,42.88536707,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2013,14.51446942,"Rate per 100,000 population","Rate per 100,000 population",33.62707884,44.77369862,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2021,13.21643987,"Rate per 100,000 population","Rate per 100,000 population",31.31410184,42.44711338,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2020,13.21152205,"Rate per 100,000 population","Rate per 100,000 population",31.27744932,42.29381775,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2019,12.242148,"Rate per 100,000 population","Rate per 100,000 population",28.77079436,39.32639873,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2018,12.13800628,"Rate per 100,000 population","Rate per 100,000 population",28.37882183,38.7698427,,1,
n09000003,belfast,local-authority-district,"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",Circulatory mortality considered preventable in persons aged under 75 (Northern Ireland),Mission 7,Spreading opportunity and improving public services,2022,11.92329838,"Rate per 100,000 population","Rate per 100,000 population",28.32440155,38.83095344,,1,
