areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000050,Cheshire West and Chester,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,67.0,Percentage,%,59.8,74.2,,
E06000006,Halton,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,57.9,Percentage,%,51.8,64.0,,
E06000006,Halton,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,62.0,Percentage,%,56.9,67.1,,
E06000007,Warrington,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,73.9,Percentage,%,68.10000000000001,79.7,,
E06000007,Warrington,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,69.4,Percentage,%,64.7,74.10000000000001,,
E06000063,Cumberland,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.5,Percentage,%,58.3,68.7,,
E06000063,Cumberland,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.7,Percentage,%,60.0,69.4,,
E06000064,Westmorland and Furness,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,59.5,Percentage,%,53.7,65.3,,
E06000064,Westmorland and Furness,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.6,Percentage,%,58.5,68.7,,
E47000001,Greater Manchester,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.0,Percentage,%,61.6,64.4,,
E47000001,Greater Manchester,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,66.1,Percentage,%,64.39999999999999,67.8,,
E08000001,Bolton,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,60.6,Percentage,%,54.2,67.0,,
E08000001,Bolton,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,60.1,Percentage,%,55.4,64.8,,
E08000002,Bury,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,65.0,Percentage,%,59.6,70.4,,
E08000002,Bury,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.8,Percentage,%,59.3,68.3,,
E08000003,Manchester,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,77.3,Percentage,%,72.5,82.1,,
E08000003,Manchester,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,70.8,Percentage,%,66.6,75.0,,
E08000004,Oldham,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,54.4,Percentage,%,49.0,59.8,,
E08000004,Oldham,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,53.7,Percentage,%,48.7,58.7,,
E08000005,Rochdale,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,57.5,Percentage,%,51.6,63.4,,
E08000005,Rochdale,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,49.4,Percentage,%,44.699999999999996,54.1,,
E08000006,Salford,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,68.0,Percentage,%,62.6,73.4,,
E08000006,Salford,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,62.5,Percentage,%,57.3,67.7,,
E08000007,Stockport,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,70.9,Percentage,%,66.10000000000001,75.7,,
E08000007,Stockport,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,71.7,Percentage,%,67.4,76.0,,
E08000008,Tameside,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,59.9,Percentage,%,54.4,65.4,,
E08000008,Tameside,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,57.5,Percentage,%,53.1,61.9,,
E08000009,Trafford,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,74.4,Percentage,%,69.5,79.30000000000001,,
E08000009,Trafford,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,76.1,Percentage,%,72.19999999999999,80.0,,
E08000010,Wigan,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,55.1,Percentage,%,49.1,61.1,,
E08000010,Wigan,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,52.6,Percentage,%,47.800000000000004,57.4,,
E47000018,Lancashire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.0,Percentage,%,61.5,66.5,,
E47000018,Lancashire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.5,Percentage,%,62.4,66.6,,
E10000017,Lancashire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,67.2,Percentage,%,64.5,69.9,,
E10000017,Lancashire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,65.7,Percentage,%,62.400000000000006,69.0,,
E07000117,Burnley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,54.6,Percentage,%,40.7,68.5,,
E07000117,Burnley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.5,Percentage,%,49.1,77.9,,
E07000118,Chorley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,62.6,Percentage,%,52.7,72.5,,
E07000118,Chorley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,71.5,Percentage,%,63.1,79.9,,
E07000119,Fylde,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,65.9,Percentage,%,53.10000000000001,78.7,,
E07000119,Fylde,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,69.2,Percentage,%,59.0,79.4,,
E07000120,Hyndburn,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.8,Percentage,%,49.4,74.2,,
E07000120,Hyndburn,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.4,Percentage,%,47.4,79.4,,
E07000121,Lancaster,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,60.5,Percentage,%,52.3,68.7,,
E07000121,Lancaster,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,71.4,Percentage,%,62.800000000000004,80.0,,
E07000122,Pendle,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.5,Percentage,%,54.0,75.0,,
E07000122,Pendle,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.4,Percentage,%,51.9,74.9,,
E07000123,Preston,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,61.7,Percentage,%,51.7,71.7,,
E07000123,Preston,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,67.6,Percentage,%,59.39999999999999,75.8,,
E07000124,Ribble Valley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,83.2,Percentage,%,71.3,95.10000000000001,,
E07000124,Ribble Valley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,80.6,Percentage,%,69.89999999999999,91.3,,
E07000125,Rossendale,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,59.3,Percentage,%,48.3,70.3,,
E07000125,Rossendale,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,59.5,Percentage,%,44.7,74.3,,
E07000126,South Ribble,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,72.1,Percentage,%,64.3,79.89999999999999,,
E07000126,South Ribble,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,68.8,Percentage,%,59.9,77.7,,
E07000127,West Lancashire,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,71.3,Percentage,%,62.0,80.6,,
E07000127,West Lancashire,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,72.9,Percentage,%,61.00000000000001,84.80000000000001,,
E07000128,Wyre,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,73.9,Percentage,%,66.30000000000001,81.5,,
E07000128,Wyre,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,55.5,Percentage,%,43.0,68.0,,
E47000004,Liverpool City Region,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.9,Percentage,%,62.900000000000006,66.9,,
E47000004,Liverpool City Region,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.6,Percentage,%,62.3,66.89999999999999,,
E08000011,Knowsley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,54.5,Percentage,%,48.4,60.6,,
E08000011,Knowsley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.3,Percentage,%,55.8,66.8,,
E08000012,Liverpool,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.7,Percentage,%,59.5,69.9,,
E08000012,Liverpool,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,65.8,Percentage,%,61.3,70.3,,
E08000014,Sefton,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,69.0,Percentage,%,63.7,74.3,,
E08000014,Sefton,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,67.1,Percentage,%,62.199999999999996,72.0,,
E08000013,St. Helens,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.0,Percentage,%,55.7,66.3,,
E08000013,St. Helens,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,59.1,Percentage,%,53.300000000000004,64.9,,
E08000015,Wirral,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,71.3,Percentage,%,65.1,77.5,,
E08000015,Wirral,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,66.6,Percentage,%,61.699999999999996,71.5,,
E12000003,Yorkshire and The Humber,Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.8,Percentage,%,63.599999999999994,66.0,,
E12000003,Yorkshire and The Humber,Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,62.8,Percentage,%,61.699999999999996,63.9,,
E47000016,Hull and East Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,59.5,Percentage,%,56.5,62.5,,
E47000016,Hull and East Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,62.9,Percentage,%,59.3,66.5,,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,67.0,Percentage,%,62.5,71.5,,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,66.4,Percentage,%,62.60000000000001,70.2,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,58.2,Percentage,%,52.400000000000006,64.0,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,51.9,Percentage,%,47.199999999999996,56.6,,
E47000017,Greater Lincolnshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,54.1,Percentage,%,51.6,56.6,,
E47000017,Greater Lincolnshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,53.9,Percentage,%,50.9,56.9,,
E06000012,North East Lincolnshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,52.6,Percentage,%,46.7,58.5,,
E06000012,North East Lincolnshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,50.6,Percentage,%,45.9,55.300000000000004,,
E06000013,North Lincolnshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,60.4,Percentage,%,55.1,65.7,,
E06000013,North Lincolnshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.0,Percentage,%,56.3,65.7,,
E47000012,York and North Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,72.3,Percentage,%,69.8,74.8,,
E47000012,York and North Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,70.3,Percentage,%,67.5,73.1,,
E06000014,York,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,77.0,Percentage,%,73.1,80.9,,
E06000014,York,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,80.5,Percentage,%,77.1,83.9,,
E06000065,North Yorkshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,67.8,Percentage,%,64.0,71.6,,
E06000065,North Yorkshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,69.2,Percentage,%,65.8,72.60000000000001,,
E47000002,South Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.1,Percentage,%,61.99999999999999,66.19999999999999,,
E47000002,South Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,62.7,Percentage,%,60.300000000000004,65.10000000000001,,
E08000016,Barnsley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,60.5,Percentage,%,55.9,65.1,,Obsolete code since 2025 (replaced by E08000038 Barnsley)
E08000016,Barnsley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,59.0,Percentage,%,54.8,63.2,,Obsolete code since 2025 (replaced by E08000038 Barnsley)
E08000017,Doncaster,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,51.1,Percentage,%,45.6,56.6,,
E08000017,Doncaster,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.1,Percentage,%,56.300000000000004,65.9,,
E08000018,Rotherham,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,59.1,Percentage,%,53.6,64.6,,
E08000018,Rotherham,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,56.8,Percentage,%,52.0,61.599999999999994,,
E08000019,Sheffield,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,70.5,Percentage,%,66.4,74.6,,Obsolete code since 2025 (replaced by E08000039 Sheffield)
E08000019,Sheffield,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,70.4,Percentage,%,66.9,73.9,,Obsolete code since 2025 (replaced by E08000039 Sheffield)
E47000003,West Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,60.6,Percentage,%,58.800000000000004,62.4,,
E47000003,West Yorkshire,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,65.7,Percentage,%,63.5,67.9,,
E08000032,Bradford,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,61.5,Percentage,%,56.2,66.8,,
E08000032,Bradford,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,56.1,Percentage,%,51.7,60.5,,
E08000033,Calderdale,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,68.6,Percentage,%,62.49999999999999,74.69999999999999,,
E08000033,Calderdale,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,62.5,Percentage,%,58.0,67.0,,
E08000034,Kirklees,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.7,Percentage,%,59.0,68.4,,
E08000034,Kirklees,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,58.7,Percentage,%,54.6,62.800000000000004,,
E08000035,Leeds,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,71.7,Percentage,%,67.8,75.60000000000001,,
E08000035,Leeds,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,66.9,Percentage,%,63.50000000000001,70.30000000000001,,
E08000036,Wakefield,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,58.6,Percentage,%,53.300000000000004,63.9,,
E08000036,Wakefield,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,53.7,Percentage,%,49.6,57.800000000000004,,
E12000004,East Midlands,Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,61.5,Percentage,%,60.3,62.7,,
E12000004,East Midlands,Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,61.9,Percentage,%,60.5,63.3,,
E47000013,East Midlands,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.1,Percentage,%,61.300000000000004,64.9,,
E47000013,East Midlands,Combined Authority or City Region,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.2,Percentage,%,62.2,66.2,,
E06000015,Derby,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,66.4,Percentage,%,62.2,70.60000000000001,,
E06000015,Derby,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,67.7,Percentage,%,63.2,72.2,,
E06000016,Leicester,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,51.5,Percentage,%,46.7,56.3,,
E06000016,Leicester,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,57.4,Percentage,%,53.4,61.4,,
E06000061,North Northamptonshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,53.6,Percentage,%,48.0,59.2,,
E06000061,North Northamptonshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,56.3,Percentage,%,51.3,61.3,,
E06000018,Nottingham,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.2,Percentage,%,58.900000000000006,67.5,,
E06000018,Nottingham,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.4,Percentage,%,59.4,67.4,,
E06000017,Rutland,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,68.3,Percentage,%,60.4,76.2,,
E06000017,Rutland,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,66.2,Percentage,%,58.0,74.4,,
E06000062,West Northamptonshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,63.8,Percentage,%,58.699999999999996,68.89999999999999,,
E06000062,West Northamptonshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.6,Percentage,%,59.2,68.0,,
E10000007,Derbyshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,63.0,Percentage,%,59.7,66.3,,
E10000007,Derbyshire,County or Unitary Authority,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,65.1,Percentage,%,61.099999999999994,69.1,,
E07000032,Amber Valley,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,59.3,Percentage,%,52.0,66.6,,
E07000032,Amber Valley,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,62.8,Percentage,%,53.8,71.8,,
E07000033,Bolsover,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,52.4,Percentage,%,38.3,66.5,,
E07000033,Bolsover,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,50.4,Percentage,%,36.7,64.1,,
E07000034,Chesterfield,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,64.1,Percentage,%,49.89999999999999,78.3,,
E07000034,Chesterfield,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,64.8,Percentage,%,56.0,73.6,,
E07000035,Derbyshire Dales,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,72.2,Percentage,%,62.1,82.3,,
E07000035,Derbyshire Dales,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,83.3,Percentage,%,72.3,94.3,,
E07000036,Erewash,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,58.9,Percentage,%,50.099999999999994,67.7,,
E07000036,Erewash,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,74.2,Percentage,%,65.10000000000001,83.3,,
E07000037,High Peak,Local Authority District,Level 3 or above qualifications (Great Britain),2022-01-01/P1Y,72.1,Percentage,%,63.699999999999996,80.5,,
E07000037,High Peak,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,70.6,Percentage,%,59.3,81.89999999999999,,
E07000038,North East Derbyshire,Local Authority District,Level 3 or above qualifications (Great Britain),2023-01-01/P1Y,53.1,Percentage,%,39.900000000000006,66.3,,
