AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e06000005,Darlington,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,61.74,Years,yrs,59.88,63.61,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,56.81,Years,yrs,54.98,58.63,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,57.08,Years,yrs,55.36,58.79,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,55.12,Years,yrs,53.24,56.99,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,57.38,Years,yrs,55.63,59.13,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,57.02,Years,yrs,55.24,58.8,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,57.34,Years,yrs,55.45,59.23,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,57.39,Years,yrs,55.49,59.29,,1,
e06000001,Hartlepool,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,58.75,Years,yrs,56.56,60.94,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,58.46,Years,yrs,56.7,60.22,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,60.6,Years,yrs,58.66,62.54,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,58.52,Years,yrs,56.72,60.33,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,57.59,Years,yrs,55.73,59.44,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,58.72,Years,yrs,56.93,60.52,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,59.74,Years,yrs,57.99,61.49,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,61.06,Years,yrs,59.42,62.7,,1,
e06000002,Middlesbrough,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,59.32,Years,yrs,57.68,60.97,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,64.02,Years,yrs,62.35,65.69,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,63.65,Years,yrs,62.03,65.27,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,64.03,Years,yrs,62.27,65.78,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,64.91,Years,yrs,63.24,66.58,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,65.14,Years,yrs,63.46,66.81,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,63.08,Years,yrs,61.23,64.93,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,61.67,Years,yrs,59.88,63.46,,1,
e06000057,Northumberland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,62.25,Years,yrs,60.25,64.26,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,60.34,Years,yrs,58.37,62.31,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,60.29,Years,yrs,58.38,62.21,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,61.43,Years,yrs,59.53,63.33,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,58.53,Years,yrs,56.34,60.71,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,60.47,Years,yrs,58.5,62.44,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,60.27,Years,yrs,58.44,62.1,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,59.5,Years,yrs,57.69,61.31,,1,
e06000003,Redcar and Cleveland,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,61.43,Years,yrs,59.53,63.34,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,62.5,Years,yrs,60.7,64.29,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,61.93,Years,yrs,60.09,63.77,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,62.31,Years,yrs,60.38,64.23,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,62.25,Years,yrs,60.2,64.3,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,60.86,Years,yrs,58.78,62.94,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,59.47,Years,yrs,57.29,61.65,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,56.84,Years,yrs,54.73,58.95,,1,
e06000004,Stockton-on-Tees,County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,61.5,Years,yrs,59.45,63.54,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,58.4,Years,yrs,57.33,59.47,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,58.48,Years,yrs,57.52,59.44,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,58.91,Years,yrs,58.0,59.83,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,59.86,Years,yrs,59.0,60.72,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,60.15,Years,yrs,59.32,60.97,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,59.49,Years,yrs,58.68,60.3,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,59.19,Years,yrs,58.39,59.99,,1,
e11000007,Tyne and Wear (Met County),County or Unitary Authority,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,59.93,Years,yrs,59.09,60.77,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,59.33,Years,yrs,57.6,61.06,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,59.33,Years,yrs,57.53,61.14,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,59.03,Years,yrs,57.25,60.81,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,60.61,Years,yrs,58.84,62.38,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,59.05,Years,yrs,57.17,60.93,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,57.71,Years,yrs,55.79,59.62,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,59.72,Years,yrs,57.81,61.62,,1,
e08000037,Gateshead,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,58.47,Years,yrs,56.22,60.71,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,59.07,Years,yrs,56.82,61.32,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-01-01t00-00-00/p3y,60.71,Years,yrs,58.22,63.21,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-01-01t00-00-00/p3y,58.65,Years,yrs,56.39,60.92,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,59.66,Years,yrs,57.7,61.63,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,59.67,Years,yrs,57.76,61.59,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,61.04,Years,yrs,59.16,62.93,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,59.94,Years,yrs,58.0,61.89,,1,
e08000021,Newcastle upon Tyne,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,60.59,Years,yrs,58.74,62.44,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-01-01t00-00-00/p3y,60.33,Years,yrs,58.45,62.22,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-01-01t00-00-00/p3y,62.44,Years,yrs,60.47,64.41,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-01-01t00-00-00/p3y,62.23,Years,yrs,60.34,64.11,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-01-01t00-00-00/p3y,61.99,Years,yrs,60.04,63.94,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-01-01t00-00-00/p3y,62.67,Years,yrs,60.77,64.58,,1,
e08000022,North Tyneside,Local Authority District,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-01-01t00-00-00/p3y,63.28,Years,yrs,61.4,65.17,,1,
