Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
e06000040,E06000040,e06000040,,39,,http://statistics.data.gov.uk/id/statistical-geography/E06000040
e06000041,E06000041,e06000041,,40,,http://statistics.data.gov.uk/id/statistical-geography/E06000041
e06000042,E06000042,e06000042,,41,,http://statistics.data.gov.uk/id/statistical-geography/E06000042
e06000043,E06000043,e06000043,,42,,http://statistics.data.gov.uk/id/statistical-geography/E06000043
e06000044,E06000044,e06000044,,43,,http://statistics.data.gov.uk/id/statistical-geography/E06000044
e06000045,E06000045,e06000045,,44,,http://statistics.data.gov.uk/id/statistical-geography/E06000045
e06000046,E06000046,e06000046,,45,,http://statistics.data.gov.uk/id/statistical-geography/E06000046
e06000047,E06000047,e06000047,,46,,http://statistics.data.gov.uk/id/statistical-geography/E06000047
e06000049,E06000049,e06000049,,47,,http://statistics.data.gov.uk/id/statistical-geography/E06000049
e06000050,E06000050,e06000050,,48,,http://statistics.data.gov.uk/id/statistical-geography/E06000050
e06000051,E06000051,e06000051,,49,,http://statistics.data.gov.uk/id/statistical-geography/E06000051
e06000052,E06000052,e06000052,,50,,http://statistics.data.gov.uk/id/statistical-geography/E06000052
e06000053,E06000053,e06000053,,51,,http://statistics.data.gov.uk/id/statistical-geography/E06000053
e06000054,E06000054,e06000054,,52,,http://statistics.data.gov.uk/id/statistical-geography/E06000054
e06000055,E06000055,e06000055,,53,,http://statistics.data.gov.uk/id/statistical-geography/E06000055
e06000056,E06000056,e06000056,,54,,http://statistics.data.gov.uk/id/statistical-geography/E06000056
e06000057,E06000057,e06000057,,55,,http://statistics.data.gov.uk/id/statistical-geography/E06000057
e06000058,E06000058,e06000058,,56,,http://statistics.data.gov.uk/id/statistical-geography/E06000058
e06000059,E06000059,e06000059,,57,,http://statistics.data.gov.uk/id/statistical-geography/E06000059
e06000060,E06000060,e06000060,,58,,http://statistics.data.gov.uk/id/statistical-geography/E06000060
e06000061,E06000061,e06000061,,59,,http://statistics.data.gov.uk/id/statistical-geography/E06000061
e06000062,E06000062,e06000062,,60,,http://statistics.data.gov.uk/id/statistical-geography/E06000062
e08000001,E08000001,e08000001,,61,,http://statistics.data.gov.uk/id/statistical-geography/E08000001
e08000002,E08000002,e08000002,,62,,http://statistics.data.gov.uk/id/statistical-geography/E08000002
e08000003,E08000003,e08000003,,63,,http://statistics.data.gov.uk/id/statistical-geography/E08000003
e08000004,E08000004,e08000004,,64,,http://statistics.data.gov.uk/id/statistical-geography/E08000004
e08000005,E08000005,e08000005,,65,,http://statistics.data.gov.uk/id/statistical-geography/E08000005
e08000006,E08000006,e08000006,,66,,http://statistics.data.gov.uk/id/statistical-geography/E08000006
e08000007,E08000007,e08000007,,67,,http://statistics.data.gov.uk/id/statistical-geography/E08000007
e08000008,E08000008,e08000008,,68,,http://statistics.data.gov.uk/id/statistical-geography/E08000008
e08000009,E08000009,e08000009,,69,,http://statistics.data.gov.uk/id/statistical-geography/E08000009
e08000010,E08000010,e08000010,,70,,http://statistics.data.gov.uk/id/statistical-geography/E08000010
e08000011,E08000011,e08000011,,71,,http://statistics.data.gov.uk/id/statistical-geography/E08000011
e08000012,E08000012,e08000012,,72,,http://statistics.data.gov.uk/id/statistical-geography/E08000012
e08000013,E08000013,e08000013,,73,,http://statistics.data.gov.uk/id/statistical-geography/E08000013
e08000014,E08000014,e08000014,,74,,http://statistics.data.gov.uk/id/statistical-geography/E08000014
e08000015,E08000015,e08000015,,75,,http://statistics.data.gov.uk/id/statistical-geography/E08000015
e08000016,E08000016,e08000016,,76,,http://statistics.data.gov.uk/id/statistical-geography/E08000016
e08000017,E08000017,e08000017,,77,,http://statistics.data.gov.uk/id/statistical-geography/E08000017
e08000018,E08000018,e08000018,,78,,http://statistics.data.gov.uk/id/statistical-geography/E08000018
e08000019,E08000019,e08000019,,79,,http://statistics.data.gov.uk/id/statistical-geography/E08000019
e08000021,E08000021,e08000021,,80,,http://statistics.data.gov.uk/id/statistical-geography/E08000021
e08000022,E08000022,e08000022,,81,,http://statistics.data.gov.uk/id/statistical-geography/E08000022
e08000023,E08000023,e08000023,,82,,http://statistics.data.gov.uk/id/statistical-geography/E08000023
e08000024,E08000024,e08000024,,83,,http://statistics.data.gov.uk/id/statistical-geography/E08000024
e08000025,E08000025,e08000025,,84,,http://statistics.data.gov.uk/id/statistical-geography/E08000025
e08000026,E08000026,e08000026,,85,,http://statistics.data.gov.uk/id/statistical-geography/E08000026
e08000027,E08000027,e08000027,,86,,http://statistics.data.gov.uk/id/statistical-geography/E08000027
e08000028,E08000028,e08000028,,87,,http://statistics.data.gov.uk/id/statistical-geography/E08000028
e08000029,E08000029,e08000029,,88,,http://statistics.data.gov.uk/id/statistical-geography/E08000029
e08000030,E08000030,e08000030,,89,,http://statistics.data.gov.uk/id/statistical-geography/E08000030
e08000031,E08000031,e08000031,,90,,http://statistics.data.gov.uk/id/statistical-geography/E08000031
e08000032,E08000032,e08000032,,91,,http://statistics.data.gov.uk/id/statistical-geography/E08000032
e08000033,E08000033,e08000033,,92,,http://statistics.data.gov.uk/id/statistical-geography/E08000033
e08000034,E08000034,e08000034,,93,,http://statistics.data.gov.uk/id/statistical-geography/E08000034
e08000035,E08000035,e08000035,,94,,http://statistics.data.gov.uk/id/statistical-geography/E08000035
e08000036,E08000036,e08000036,,95,,http://statistics.data.gov.uk/id/statistical-geography/E08000036
e08000037,E08000037,e08000037,,96,,http://statistics.data.gov.uk/id/statistical-geography/E08000037
e09000001,E09000001,e09000001,,97,,http://statistics.data.gov.uk/id/statistical-geography/E09000001
e09000002,E09000002,e09000002,,98,,http://statistics.data.gov.uk/id/statistical-geography/E09000002
e09000003,E09000003,e09000003,,99,,http://statistics.data.gov.uk/id/statistical-geography/E09000003
e09000004,E09000004,e09000004,,100,,http://statistics.data.gov.uk/id/statistical-geography/E09000004
e09000005,E09000005,e09000005,,101,,http://statistics.data.gov.uk/id/statistical-geography/E09000005
e09000006,E09000006,e09000006,,102,,http://statistics.data.gov.uk/id/statistical-geography/E09000006
e09000007,E09000007,e09000007,,103,,http://statistics.data.gov.uk/id/statistical-geography/E09000007
e09000008,E09000008,e09000008,,104,,http://statistics.data.gov.uk/id/statistical-geography/E09000008
e09000009,E09000009,e09000009,,105,,http://statistics.data.gov.uk/id/statistical-geography/E09000009
e09000010,E09000010,e09000010,,106,,http://statistics.data.gov.uk/id/statistical-geography/E09000010
e09000011,E09000011,e09000011,,107,,http://statistics.data.gov.uk/id/statistical-geography/E09000011
e09000012,E09000012,e09000012,,108,,http://statistics.data.gov.uk/id/statistical-geography/E09000012
e09000013,E09000013,e09000013,,109,,http://statistics.data.gov.uk/id/statistical-geography/E09000013
e09000014,E09000014,e09000014,,110,,http://statistics.data.gov.uk/id/statistical-geography/E09000014
e09000015,E09000015,e09000015,,111,,http://statistics.data.gov.uk/id/statistical-geography/E09000015
e09000016,E09000016,e09000016,,112,,http://statistics.data.gov.uk/id/statistical-geography/E09000016
e09000017,E09000017,e09000017,,113,,http://statistics.data.gov.uk/id/statistical-geography/E09000017
e09000018,E09000018,e09000018,,114,,http://statistics.data.gov.uk/id/statistical-geography/E09000018
e09000019,E09000019,e09000019,,115,,http://statistics.data.gov.uk/id/statistical-geography/E09000019
e09000020,E09000020,e09000020,,116,,http://statistics.data.gov.uk/id/statistical-geography/E09000020
e09000021,E09000021,e09000021,,117,,http://statistics.data.gov.uk/id/statistical-geography/E09000021
e09000022,E09000022,e09000022,,118,,http://statistics.data.gov.uk/id/statistical-geography/E09000022
e09000023,E09000023,e09000023,,119,,http://statistics.data.gov.uk/id/statistical-geography/E09000023
e09000024,E09000024,e09000024,,120,,http://statistics.data.gov.uk/id/statistical-geography/E09000024
e09000025,E09000025,e09000025,,121,,http://statistics.data.gov.uk/id/statistical-geography/E09000025
e09000026,E09000026,e09000026,,122,,http://statistics.data.gov.uk/id/statistical-geography/E09000026
e09000027,E09000027,e09000027,,123,,http://statistics.data.gov.uk/id/statistical-geography/E09000027
e09000028,E09000028,e09000028,,124,,http://statistics.data.gov.uk/id/statistical-geography/E09000028
e09000029,E09000029,e09000029,,125,,http://statistics.data.gov.uk/id/statistical-geography/E09000029
e09000030,E09000030,e09000030,,126,,http://statistics.data.gov.uk/id/statistical-geography/E09000030
e09000031,E09000031,e09000031,,127,,http://statistics.data.gov.uk/id/statistical-geography/E09000031
e09000032,E09000032,e09000032,,128,,http://statistics.data.gov.uk/id/statistical-geography/E09000032
e09000033,E09000033,e09000033,,129,,http://statistics.data.gov.uk/id/statistical-geography/E09000033
e10000002,E10000002,e10000002,,130,,http://statistics.data.gov.uk/id/statistical-geography/E10000002
e10000003,E10000003,e10000003,,131,,http://statistics.data.gov.uk/id/statistical-geography/E10000003
e10000006,E10000006,e10000006,,132,,http://statistics.data.gov.uk/id/statistical-geography/E10000006
e10000007,E10000007,e10000007,,133,,http://statistics.data.gov.uk/id/statistical-geography/E10000007
e10000008,E10000008,e10000008,,134,,http://statistics.data.gov.uk/id/statistical-geography/E10000008
e10000009,E10000009,e10000009,,135,,http://statistics.data.gov.uk/id/statistical-geography/E10000009
e10000011,E10000011,e10000011,,136,,http://statistics.data.gov.uk/id/statistical-geography/E10000011
e10000012,E10000012,e10000012,,137,,http://statistics.data.gov.uk/id/statistical-geography/E10000012
e10000013,E10000013,e10000013,,138,,http://statistics.data.gov.uk/id/statistical-geography/E10000013
e10000014,E10000014,e10000014,,139,,http://statistics.data.gov.uk/id/statistical-geography/E10000014
e10000015,E10000015,e10000015,,140,,http://statistics.data.gov.uk/id/statistical-geography/E10000015
e10000016,E10000016,e10000016,,141,,http://statistics.data.gov.uk/id/statistical-geography/E10000016
e10000017,E10000017,e10000017,,142,,http://statistics.data.gov.uk/id/statistical-geography/E10000017
e10000018,E10000018,e10000018,,143,,http://statistics.data.gov.uk/id/statistical-geography/E10000018
e10000019,E10000019,e10000019,,144,,http://statistics.data.gov.uk/id/statistical-geography/E10000019
e10000020,E10000020,e10000020,,145,,http://statistics.data.gov.uk/id/statistical-geography/E10000020
e10000021,E10000021,e10000021,,146,,http://statistics.data.gov.uk/id/statistical-geography/E10000021
e10000023,E10000023,e10000023,,147,,http://statistics.data.gov.uk/id/statistical-geography/E10000023
e10000024,E10000024,e10000024,,148,,http://statistics.data.gov.uk/id/statistical-geography/E10000024
e10000025,E10000025,e10000025,,149,,http://statistics.data.gov.uk/id/statistical-geography/E10000025
e10000027,E10000027,e10000027,,150,,http://statistics.data.gov.uk/id/statistical-geography/E10000027
e10000028,E10000028,e10000028,,151,,http://statistics.data.gov.uk/id/statistical-geography/E10000028
e10000029,E10000029,e10000029,,152,,http://statistics.data.gov.uk/id/statistical-geography/E10000029
e10000030,E10000030,e10000030,,153,,http://statistics.data.gov.uk/id/statistical-geography/E10000030
e10000031,E10000031,e10000031,,154,,http://statistics.data.gov.uk/id/statistical-geography/E10000031
e10000032,E10000032,e10000032,,155,,http://statistics.data.gov.uk/id/statistical-geography/E10000032
e10000034,E10000034,e10000034,,156,,http://statistics.data.gov.uk/id/statistical-geography/E10000034
e12000001,E12000001,e12000001,,157,,http://statistics.data.gov.uk/id/statistical-geography/E12000001
e12000002,E12000002,e12000002,,158,,http://statistics.data.gov.uk/id/statistical-geography/E12000002
e12000003,E12000003,e12000003,,159,,http://statistics.data.gov.uk/id/statistical-geography/E12000003
e12000004,E12000004,e12000004,,160,,http://statistics.data.gov.uk/id/statistical-geography/E12000004
e12000005,E12000005,e12000005,,161,,http://statistics.data.gov.uk/id/statistical-geography/E12000005
e12000006,E12000006,e12000006,,162,,http://statistics.data.gov.uk/id/statistical-geography/E12000006
e12000008,E12000008,e12000008,,163,,http://statistics.data.gov.uk/id/statistical-geography/E12000008
e12000009,E12000009,e12000009,,164,,http://statistics.data.gov.uk/id/statistical-geography/E12000009
e13000001,E13000001,e13000001,,165,,http://statistics.data.gov.uk/id/statistical-geography/E13000001
e13000002,E13000002,e13000002,,166,,http://statistics.data.gov.uk/id/statistical-geography/E13000002
e92000001,E92000001,e92000001,,167,,http://statistics.data.gov.uk/id/statistical-geography/E92000001
