Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
tll15,Central Valleys,TLL15,,32,,http://statistics.data.gov.uk/id/statistical-geography/TLL15
tld6,Cheshire,TLD6,,33,,http://statistics.data.gov.uk/id/statistical-geography/TLD6
tld62,Cheshire East,TLD62,,34,,http://statistics.data.gov.uk/id/statistical-geography/TLD62
tld63,Cheshire West and Chester,TLD63,,35,,http://statistics.data.gov.uk/id/statistical-geography/TLD63
tld47,Chorley and West Lancashire,TLD47,,36,,http://statistics.data.gov.uk/id/statistical-geography/TLD47
tlm75,City of Edinburgh,TLM75,,37,,http://statistics.data.gov.uk/id/statistical-geography/TLM75
tlm72,Clackmannanshire and Fife,TLM72,,38,,http://statistics.data.gov.uk/id/statistical-geography/TLM72
tll13,Conwy and Denbighshire,TLL13,,39,,http://statistics.data.gov.uk/id/statistical-geography/TLL13
tlk3,Cornwall and Isles of Scilly (ITL2),TLK3,,40,,http://statistics.data.gov.uk/id/statistical-geography/TLK3
tlk30,Cornwall and Isles of Scilly (ITL3),TLK30,,41,,http://statistics.data.gov.uk/id/statistical-geography/TLK30
tlg33,Coventry,TLG33,,42,,http://statistics.data.gov.uk/id/statistical-geography/TLG33
tli62,Croydon,TLI62,,43,,http://statistics.data.gov.uk/id/statistical-geography/TLI62
tld1,Cumbria,TLD1,,44,,http://statistics.data.gov.uk/id/statistical-geography/TLD1
tlc13,Darlington,TLC13,,45,,http://statistics.data.gov.uk/id/statistical-geography/TLC13
tlf11,Derby,TLF11,,46,,http://statistics.data.gov.uk/id/statistical-geography/TLF11
tlf1,Derbyshire and Nottinghamshire,TLF1,,47,,http://statistics.data.gov.uk/id/statistical-geography/TLF1
tlk4,Devon,TLK4,,48,,http://statistics.data.gov.uk/id/statistical-geography/TLK4
tlk43,Devon CC,TLK43,,49,,http://statistics.data.gov.uk/id/statistical-geography/TLK43
tlk25,Dorset,TLK25,,50,,http://statistics.data.gov.uk/id/statistical-geography/TLK25
tlk2,Dorset and Somerset,TLK2,,51,,http://statistics.data.gov.uk/id/statistical-geography/TLK2
tlg36,Dudley,TLG36,,52,,http://statistics.data.gov.uk/id/statistical-geography/TLG36
tlm92,Dumfries and Galloway,TLM92,,53,,http://statistics.data.gov.uk/id/statistical-geography/TLM92
tlc14,Durham,TLC14,,54,,http://statistics.data.gov.uk/id/statistical-geography/TLC14
tli73,Ealing,TLI73,,55,,http://statistics.data.gov.uk/id/statistical-geography/TLI73
tlh1,East Anglia,TLH1,,56,,http://statistics.data.gov.uk/id/statistical-geography/TLH1
tlm93,East Ayrshire and North Ayrshire mainland,TLM93,,57,,http://statistics.data.gov.uk/id/statistical-geography/TLM93
tld12,East Cumbria,TLD12,,58,,http://statistics.data.gov.uk/id/statistical-geography/TLD12
tlf12,East Derbyshire,TLF12,,59,,http://statistics.data.gov.uk/id/statistical-geography/TLF12
tlm81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",TLM81,,60,,http://statistics.data.gov.uk/id/statistical-geography/TLM81
tlj44,East Kent,TLJ44,,61,,http://statistics.data.gov.uk/id/statistical-geography/TLJ44
tld46,East Lancashire,TLD46,,62,,http://statistics.data.gov.uk/id/statistical-geography/TLD46
tlm73,East Lothian and Midlothian,TLM73,,63,,http://statistics.data.gov.uk/id/statistical-geography/TLM73
tld71,East Merseyside,TLD71,,64,,http://statistics.data.gov.uk/id/statistical-geography/TLD71
tlf,East Midlands,TLF,,65,,http://statistics.data.gov.uk/id/statistical-geography/TLF
tle12,East Riding of Yorkshire,TLE12,,66,,http://statistics.data.gov.uk/id/statistical-geography/TLE12
tlj26,East Surrey,TLJ26,,67,,http://statistics.data.gov.uk/id/statistical-geography/TLJ26
tlj22,East Sussex CC,TLJ22,,68,,http://statistics.data.gov.uk/id/statistical-geography/TLJ22
tll2,East Wales,TLL2,,69,,http://statistics.data.gov.uk/id/statistical-geography/TLL2
tle1,East Yorkshire and Northern Lincolnshire,TLE1,,70,,http://statistics.data.gov.uk/id/statistical-geography/TLE1
tlh,East of England,TLH,,71,,http://statistics.data.gov.uk/id/statistical-geography/TLH
tlm7,Eastern Scotland,TLM7,,72,,http://statistics.data.gov.uk/id/statistical-geography/TLM7
tli54,Enfield,TLI54,,73,,http://statistics.data.gov.uk/id/statistical-geography/TLI54
tlb,England,TLB,,74,,http://statistics.data.gov.uk/id/statistical-geography/TLB
tlh3,Essex,TLH3,,75,,http://statistics.data.gov.uk/id/statistical-geography/TLH3
tlh34,Essex Haven Gateway,TLH34,,76,,http://statistics.data.gov.uk/id/statistical-geography/TLH34
tlh37,Essex Thames Gateway,TLH37,,77,,http://statistics.data.gov.uk/id/statistical-geography/TLH37
tlm76,Falkirk,TLM76,,78,,http://statistics.data.gov.uk/id/statistical-geography/TLM76
tll23,Flintshire and Wrexham,TLL23,,79,,http://statistics.data.gov.uk/id/statistical-geography/TLL23
tlm82,Glasgow City,TLM82,,80,,http://statistics.data.gov.uk/id/statistical-geography/TLM82
tlk13,Gloucestershire CC,TLK13,,81,,http://statistics.data.gov.uk/id/statistical-geography/TLK13
tlk1,"Gloucestershire, Wiltshire and Bath/Bristol area",TLK1,,82,,http://statistics.data.gov.uk/id/statistical-geography/TLK1
e47000001,Greater Manchester (Combined Authority),E47000001,,83,,http://statistics.data.gov.uk/id/statistical-geography/E47000001
tld3,Greater Manchester (ITL2),TLD3,,84,,http://statistics.data.gov.uk/id/statistical-geography/TLD3
tld37,Greater Manchester North East,TLD37,,85,,http://statistics.data.gov.uk/id/statistical-geography/TLD37
tld36,Greater Manchester North West,TLD36,,86,,http://statistics.data.gov.uk/id/statistical-geography/TLD36
tld35,Greater Manchester South East,TLD35,,87,,http://statistics.data.gov.uk/id/statistical-geography/TLD35
tld34,Greater Manchester South West,TLD34,,88,,http://statistics.data.gov.uk/id/statistical-geography/TLD34
tll16,Gwent Valleys,TLL16,,89,,http://statistics.data.gov.uk/id/statistical-geography/TLL16
tll12,Gwynedd,TLL12,,90,,http://statistics.data.gov.uk/id/statistical-geography/TLL12
tli41,Hackney and Newham,TLI41,,91,,http://statistics.data.gov.uk/id/statistical-geography/TLI41
tlj3,Hampshire and Isle of Wight,TLJ3,,92,,http://statistics.data.gov.uk/id/statistical-geography/TLJ3
tli43,Haringey and Islington,TLI43,,93,,http://statistics.data.gov.uk/id/statistical-geography/TLI43
tli74,Harrow and Hillingdon,TLI74,,94,,http://statistics.data.gov.uk/id/statistical-geography/TLI74
tlc11,Hartlepool and Stockton-on-Tees,TLC11,,95,,http://statistics.data.gov.uk/id/statistical-geography/TLC11
tlh36,Heart of Essex,TLH36,,96,,http://statistics.data.gov.uk/id/statistical-geography/TLH36
tlg11,"Herefordshire, County of",TLG11,,97,,http://statistics.data.gov.uk/id/statistical-geography/TLG11
tlg1,"Herefordshire, Worcestershire and Warwickshire",TLG1,,98,,http://statistics.data.gov.uk/id/statistical-geography/TLG1
tlh23,Hertfordshire CC,TLH23,,99,,http://statistics.data.gov.uk/id/statistical-geography/TLH23
tlm6,Highlands and Islands,TLM6,,100,,http://statistics.data.gov.uk/id/statistical-geography/TLM6
tli75,Hounslow and Richmond upon Thames,TLI75,,101,,http://statistics.data.gov.uk/id/statistical-geography/TLI75
e13000001,Inner London,E13000001,,102,,http://statistics.data.gov.uk/id/statistical-geography/E13000001
tli4,Inner London - East,TLI4,,103,,http://statistics.data.gov.uk/id/statistical-geography/TLI4
tli3,Inner London - West,TLI3,,104,,http://statistics.data.gov.uk/id/statistical-geography/TLI3
tlm83,"Inverclyde, East Renfrewshire, and Renfrewshire",TLM83,,105,,http://statistics.data.gov.uk/id/statistical-geography/TLM83
tlm62,"Inverness and Nairn, Moray, and Badenoch and Strathspey",TLM62,,106,,http://statistics.data.gov.uk/id/statistical-geography/TLM62
tll11,Isle of Anglesey,TLL11,,107,,http://statistics.data.gov.uk/id/statistical-geography/TLL11
tlj34,Isle of Wight,TLJ34,,108,,http://statistics.data.gov.uk/id/statistical-geography/TLJ34
tli33,Kensington & Chelsea and Hammersmith & Fulham,TLI33,,109,,http://statistics.data.gov.uk/id/statistical-geography/TLI33
tlj4,Kent,TLJ4,,110,,http://statistics.data.gov.uk/id/statistical-geography/TLJ4
tlj43,Kent Thames Gateway,TLJ43,,111,,http://statistics.data.gov.uk/id/statistical-geography/TLJ43
tle11,"Kingston upon Hull, City of",TLE11,,112,,http://statistics.data.gov.uk/id/statistical-geography/TLE11
tli45,Lambeth,TLI45,,113,,http://statistics.data.gov.uk/id/statistical-geography/TLI45
tld4,Lancashire,TLD4,,114,,http://statistics.data.gov.uk/id/statistical-geography/TLD4
tld44,Lancaster and Wyre,TLD44,,115,,http://statistics.data.gov.uk/id/statistical-geography/TLD44
tle42,Leeds,TLE42,,116,,http://statistics.data.gov.uk/id/statistical-geography/TLE42
tlf21,Leicester,TLF21,,117,,http://statistics.data.gov.uk/id/statistical-geography/TLF21
tlf22,Leicestershire CC and Rutland,TLF22,,118,,http://statistics.data.gov.uk/id/statistical-geography/TLF22
tlf2,"Leicestershire, Rutland and Northamptonshire",TLF2,,119,,http://statistics.data.gov.uk/id/statistical-geography/TLF2
tli44,Lewisham and Southwark,TLI44,,120,,http://statistics.data.gov.uk/id/statistical-geography/TLI44
tlf3,Lincolnshire,TLF3,,121,,http://statistics.data.gov.uk/id/statistical-geography/TLF3
tlf30,Lincolnshire CC,TLF30,,122,,http://statistics.data.gov.uk/id/statistical-geography/TLF30
tld72,Liverpool,TLD72,,123,,http://statistics.data.gov.uk/id/statistical-geography/TLD72
e47000004,Liverpool City Region,E47000004,,124,,http://statistics.data.gov.uk/id/statistical-geography/E47000004
tlm63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",TLM63,,125,,http://statistics.data.gov.uk/id/statistical-geography/TLM63
tli,London,TLI,,126,,http://statistics.data.gov.uk/id/statistical-geography/TLI
tlh21,Luton,TLH21,,127,,http://statistics.data.gov.uk/id/statistical-geography/TLH21
tld33,Manchester,TLD33,,128,,http://statistics.data.gov.uk/id/statistical-geography/TLD33
tlj41,Medway,TLJ41,,129,,http://statistics.data.gov.uk/id/statistical-geography/TLJ41
tld7,Merseyside,TLD7,,130,,http://statistics.data.gov.uk/id/statistical-geography/TLD7
tli63,"Merton, Kingston upon Thames and Sutton",TLI63,,131,,http://statistics.data.gov.uk/id/statistical-geography/TLI63
tlj45,Mid Kent,TLJ45,,132,,http://statistics.data.gov.uk/id/statistical-geography/TLJ45
tld45,Mid Lancashire,TLD45,,133,,http://statistics.data.gov.uk/id/statistical-geography/TLD45
tlj12,Milton Keynes,TLJ12,,134,,http://statistics.data.gov.uk/id/statistical-geography/TLJ12
tll21,Monmouthshire and Newport,TLL21,,135,,http://statistics.data.gov.uk/id/statistical-geography/TLL21
tlm64,Na h-Eileanan Siar,TLM64,,136,,http://statistics.data.gov.uk/id/statistical-geography/TLM64
tlc,North East,TLC,,137,,http://statistics.data.gov.uk/id/statistical-geography/TLC
tlm5,North Eastern Scotland,TLM5,,138,,http://statistics.data.gov.uk/id/statistical-geography/TLM5
tlj37,North Hampshire,TLJ37,,139,,http://statistics.data.gov.uk/id/statistical-geography/TLJ37
tlm84,North Lanarkshire,TLM84,,140,,http://statistics.data.gov.uk/id/statistical-geography/TLM84
tlf25,North Northamptonshire,TLF25,,141,,http://statistics.data.gov.uk/id/statistical-geography/TLF25
tlf15,North Nottinghamshire,TLF15,,142,,http://statistics.data.gov.uk/id/statistical-geography/TLF15
tld,North West,TLD,,143,,http://statistics.data.gov.uk/id/statistical-geography/TLD
tle2,North Yorkshire,TLE2,,144,,http://statistics.data.gov.uk/id/statistical-geography/TLE2
tle22,North Yorkshire CC,TLE22,,145,,http://statistics.data.gov.uk/id/statistical-geography/TLE22
tle13,North and North East Lincolnshire,TLE13,,146,,http://statistics.data.gov.uk/id/statistical-geography/TLE13
tlh16,North and West Norfolk,TLH16,,147,,http://statistics.data.gov.uk/id/statistical-geography/TLH16
e47000011,North of Tyne,E47000011,,148,,http://statistics.data.gov.uk/id/statistical-geography/E47000011
tln,Northern Ireland,TLN,,149,,http://statistics.data.gov.uk/id/statistical-geography/TLN
tlc21,Northumberland,TLC21,,150,,http://statistics.data.gov.uk/id/statistical-geography/TLC21
tlc2,"Northumberland, and Tyne and Wear",TLC2,,151,,http://statistics.data.gov.uk/id/statistical-geography/TLC2
tlh15,Norwich and East Norfolk,TLH15,,152,,http://statistics.data.gov.uk/id/statistical-geography/TLH15
tlf14,Nottingham,TLF14,,153,,http://statistics.data.gov.uk/id/statistical-geography/TLF14
tlm65,Orkney Islands,TLM65,,154,,http://statistics.data.gov.uk/id/statistical-geography/TLM65
e13000002,Outer London,E13000002,,155,,http://statistics.data.gov.uk/id/statistical-geography/E13000002
tli5,Outer London - East and North East,TLI5,,156,,http://statistics.data.gov.uk/id/statistical-geography/TLI5
tli6,Outer London - South,TLI6,,157,,http://statistics.data.gov.uk/id/statistical-geography/TLI6
tli7,Outer London - West and North West,TLI7,,158,,http://statistics.data.gov.uk/id/statistical-geography/TLI7
tlj14,Oxfordshire CC,TLJ14,,159,,http://statistics.data.gov.uk/id/statistical-geography/TLJ14
tlm77,"Perth and Kinross, and Stirling",TLM77,,160,,http://statistics.data.gov.uk/id/statistical-geography/TLM77
tlh11,Peterborough,TLH11,,161,,http://statistics.data.gov.uk/id/statistical-geography/TLH11
tlk41,Plymouth,TLK41,,162,,http://statistics.data.gov.uk/id/statistical-geography/TLK41
tlj31,Portsmouth,TLJ31,,163,,http://statistics.data.gov.uk/id/statistical-geography/TLJ31
tll24,Powys,TLL24,,164,,http://statistics.data.gov.uk/id/statistical-geography/TLL24
tli53,Redbridge and Waltham Forest,TLI53,,165,,http://statistics.data.gov.uk/id/statistical-geography/TLI53
tlg37,Sandwell,TLG37,,166,,http://statistics.data.gov.uk/id/statistical-geography/TLG37
tlm,Scotland,TLM,,167,,http://statistics.data.gov.uk/id/statistical-geography/TLM
tlm91,Scottish Borders,TLM91,,168,,http://statistics.data.gov.uk/id/statistical-geography/TLM91
tld73,Sefton,TLD73,,169,,http://statistics.data.gov.uk/id/statistical-geography/TLD73
tle32,Sheffield,TLE32,,170,,http://statistics.data.gov.uk/id/statistical-geography/TLE32
tlm66,Shetland Islands,TLM66,,171,,http://statistics.data.gov.uk/id/statistical-geography/TLM66
tlg22,Shropshire,TLG22,,172,,http://statistics.data.gov.uk/id/statistical-geography/TLG22
tlg2,Shropshire and Staffordshire,TLG2,,173,,http://statistics.data.gov.uk/id/statistical-geography/TLG2
tlg32,Solihull,TLG32,,174,,http://statistics.data.gov.uk/id/statistical-geography/TLG32
tlk23,Somerset CC,TLK23,,175,,http://statistics.data.gov.uk/id/statistical-geography/TLK23
tlm94,South Ayrshire,TLM94,,176,,http://statistics.data.gov.uk/id/statistical-geography/TLM94
tlj,South East,TLJ,,177,,http://statistics.data.gov.uk/id/statistical-geography/TLJ
tlj35,South Hampshire,TLJ35,,178,,http://statistics.data.gov.uk/id/statistical-geography/TLJ35
tlm95,South Lanarkshire,TLM95,,179,,http://statistics.data.gov.uk/id/statistical-geography/TLM95
tlf16,South Nottinghamshire,TLF16,,180,,http://statistics.data.gov.uk/id/statistical-geography/TLF16
tlc12,South Teesside,TLC12,,181,,http://statistics.data.gov.uk/id/statistical-geography/TLC12
tlk,South West,TLK,,182,,http://statistics.data.gov.uk/id/statistical-geography/TLK
tll14,South West Wales,TLL14,,183,,http://statistics.data.gov.uk/id/statistical-geography/TLL14
e47000002,South Yorkshire (Combined Authority),E47000002,,184,,http://statistics.data.gov.uk/id/statistical-geography/E47000002
tle3,South Yorkshire (ITL2),TLE3,,185,,http://statistics.data.gov.uk/id/statistical-geography/TLE3
tlf13,South and West Derbyshire,TLF13,,186,,http://statistics.data.gov.uk/id/statistical-geography/TLF13
tlj32,Southampton,TLJ32,,187,,http://statistics.data.gov.uk/id/statistical-geography/TLJ32
tlh31,Southend-on-Sea,TLH31,,188,,http://statistics.data.gov.uk/id/statistical-geography/TLH31
tlm9,Southern Scotland,TLM9,,189,,http://statistics.data.gov.uk/id/statistical-geography/TLM9
tlg24,Staffordshire CC,TLG24,,190,,http://statistics.data.gov.uk/id/statistical-geography/TLG24
tlg23,Stoke-on-Trent,TLG23,,191,,http://statistics.data.gov.uk/id/statistical-geography/TLG23
tlh14,Suffolk CC,TLH14,,192,,http://statistics.data.gov.uk/id/statistical-geography/TLH14
tlc23,Sunderland,TLC23,,193,,http://statistics.data.gov.uk/id/statistical-geography/TLC23
tlj2,"Surrey, East and West Sussex",TLJ2,,194,,http://statistics.data.gov.uk/id/statistical-geography/TLJ2
tll18,Swansea,TLL18,,195,,http://statistics.data.gov.uk/id/statistical-geography/TLL18
w42000004,Swansea Bay City Region,W42000004,,196,,http://statistics.data.gov.uk/id/statistical-geography/W42000004
tlk14,Swindon,TLK14,,197,,http://statistics.data.gov.uk/id/statistical-geography/TLK14
e47000006,Tees Valley,E47000006,,198,,http://statistics.data.gov.uk/id/statistical-geography/E47000006
tlc1,Tees Valley and Durham,TLC1,,199,,http://statistics.data.gov.uk/id/statistical-geography/TLC1
tlg21,Telford and Wrekin,TLG21,,200,,http://statistics.data.gov.uk/id/statistical-geography/TLG21
tlh32,Thurrock,TLH32,,201,,http://statistics.data.gov.uk/id/statistical-geography/TLH32
tlk42,Torbay,TLK42,,202,,http://statistics.data.gov.uk/id/statistical-geography/TLK42
tli42,Tower Hamlets,TLI42,,203,,http://statistics.data.gov.uk/id/statistical-geography/TLI42
tlc22,Tyneside,TLC22,,204,,http://statistics.data.gov.uk/id/statistical-geography/TLC22
k02000001,United Kingdom,K02000001,,205,,http://statistics.data.gov.uk/id/statistical-geography/K02000001
tle45,Wakefield,TLE45,,206,,http://statistics.data.gov.uk/id/statistical-geography/TLE45
tll,Wales,TLL,,207,,http://statistics.data.gov.uk/id/statistical-geography/TLL
tlg38,Walsall,TLG38,,208,,http://statistics.data.gov.uk/id/statistical-geography/TLG38
tli34,Wandsworth,TLI34,,209,,http://statistics.data.gov.uk/id/statistical-geography/TLI34
tld61,Warrington,TLD61,,210,,http://statistics.data.gov.uk/id/statistical-geography/TLD61
tlg13,Warwickshire CC,TLG13,,211,,http://statistics.data.gov.uk/id/statistical-geography/TLG13
tlm8,West Central Scotland,TLM8,,212,,http://statistics.data.gov.uk/id/statistical-geography/TLM8
tld11,West Cumbria,TLD11,,213,,http://statistics.data.gov.uk/id/statistical-geography/TLD11
tlh35,West Essex,TLH35,,214,,http://statistics.data.gov.uk/id/statistical-geography/TLH35
tlj46,West Kent,TLJ46,,215,,http://statistics.data.gov.uk/id/statistical-geography/TLJ46
tlm78,West Lothian,TLM78,,216,,http://statistics.data.gov.uk/id/statistical-geography/TLM78
e47000007,West Midlands (Combined Authority),E47000007,,217,,http://statistics.data.gov.uk/id/statistical-geography/E47000007
tlg,West Midlands (ITL1),TLG,,218,,http://statistics.data.gov.uk/id/statistical-geography/TLG
tlg3,West Midlands (ITL2),TLG3,,219,,http://statistics.data.gov.uk/id/statistical-geography/TLG3
tlf24,West Northamptonshire,TLF24,,220,,http://statistics.data.gov.uk/id/statistical-geography/TLF24
tlj25,West Surrey,TLJ25,,221,,http://statistics.data.gov.uk/id/statistical-geography/TLJ25
tlj27,West Sussex (ITL3),TLJ27,,222,,http://statistics.data.gov.uk/id/statistical-geography/TLJ27
tlj28,West Sussex (ITL3),TLJ28,,223,,http://statistics.data.gov.uk/id/statistical-geography/TLJ28
tll1,West Wales and The Valleys,TLL1,,224,,http://statistics.data.gov.uk/id/statistical-geography/TLL1
e47000003,West Yorkshire (Combined Authority),E47000003,,225,,http://statistics.data.gov.uk/id/statistical-geography/E47000003
tle4,West Yorkshire (ITL2),TLE4,,226,,http://statistics.data.gov.uk/id/statistical-geography/TLE4
e47000009,West of England,E47000009,,227,,http://statistics.data.gov.uk/id/statistical-geography/E47000009
tli32,Westminster,TLI32,,228,,http://statistics.data.gov.uk/id/statistical-geography/TLI32
tlk15,Wiltshire,TLK15,,229,,http://statistics.data.gov.uk/id/statistical-geography/TLK15
tld74,Wirral,TLD74,,230,,http://statistics.data.gov.uk/id/statistical-geography/TLD74
tlg39,Wolverhampton,TLG39,,231,,http://statistics.data.gov.uk/id/statistical-geography/TLG39
tlg12,Worcestershire CC,TLG12,,232,,http://statistics.data.gov.uk/id/statistical-geography/TLG12
tle21,York,TLE21,,233,,http://statistics.data.gov.uk/id/statistical-geography/TLE21
tle,Yorkshire and The Humber,TLE,,234,,http://statistics.data.gov.uk/id/statistical-geography/TLE
