Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
tlc23,TLC23,tlc23,,23,,http://statistics.data.gov.uk/id/statistical-geography/TLC23
tld,TLD,tld,,24,,http://statistics.data.gov.uk/id/statistical-geography/TLD
tld1,TLD1,tld1,,25,,http://statistics.data.gov.uk/id/statistical-geography/TLD1
tld11,TLD11,tld11,,26,,http://statistics.data.gov.uk/id/statistical-geography/TLD11
tld12,TLD12,tld12,,27,,http://statistics.data.gov.uk/id/statistical-geography/TLD12
tld3,TLD3,tld3,,28,,http://statistics.data.gov.uk/id/statistical-geography/TLD3
tld33,TLD33,tld33,,29,,http://statistics.data.gov.uk/id/statistical-geography/TLD33
tld34,TLD34,tld34,,30,,http://statistics.data.gov.uk/id/statistical-geography/TLD34
tld35,TLD35,tld35,,31,,http://statistics.data.gov.uk/id/statistical-geography/TLD35
tld36,TLD36,tld36,,32,,http://statistics.data.gov.uk/id/statistical-geography/TLD36
tld37,TLD37,tld37,,33,,http://statistics.data.gov.uk/id/statistical-geography/TLD37
tld4,TLD4,tld4,,34,,http://statistics.data.gov.uk/id/statistical-geography/TLD4
tld41,TLD41,tld41,,35,,http://statistics.data.gov.uk/id/statistical-geography/TLD41
tld42,TLD42,tld42,,36,,http://statistics.data.gov.uk/id/statistical-geography/TLD42
tld44,TLD44,tld44,,37,,http://statistics.data.gov.uk/id/statistical-geography/TLD44
tld45,TLD45,tld45,,38,,http://statistics.data.gov.uk/id/statistical-geography/TLD45
tld46,TLD46,tld46,,39,,http://statistics.data.gov.uk/id/statistical-geography/TLD46
tld47,TLD47,tld47,,40,,http://statistics.data.gov.uk/id/statistical-geography/TLD47
tld6,TLD6,tld6,,41,,http://statistics.data.gov.uk/id/statistical-geography/TLD6
tld61,TLD61,tld61,,42,,http://statistics.data.gov.uk/id/statistical-geography/TLD61
tld62,TLD62,tld62,,43,,http://statistics.data.gov.uk/id/statistical-geography/TLD62
tld63,TLD63,tld63,,44,,http://statistics.data.gov.uk/id/statistical-geography/TLD63
tld7,TLD7,tld7,,45,,http://statistics.data.gov.uk/id/statistical-geography/TLD7
tld71,TLD71,tld71,,46,,http://statistics.data.gov.uk/id/statistical-geography/TLD71
tld72,TLD72,tld72,,47,,http://statistics.data.gov.uk/id/statistical-geography/TLD72
tld73,TLD73,tld73,,48,,http://statistics.data.gov.uk/id/statistical-geography/TLD73
tld74,TLD74,tld74,,49,,http://statistics.data.gov.uk/id/statistical-geography/TLD74
tle,TLE,tle,,50,,http://statistics.data.gov.uk/id/statistical-geography/TLE
tle1,TLE1,tle1,,51,,http://statistics.data.gov.uk/id/statistical-geography/TLE1
tle11,TLE11,tle11,,52,,http://statistics.data.gov.uk/id/statistical-geography/TLE11
tle12,TLE12,tle12,,53,,http://statistics.data.gov.uk/id/statistical-geography/TLE12
tle13,TLE13,tle13,,54,,http://statistics.data.gov.uk/id/statistical-geography/TLE13
tle2,TLE2,tle2,,55,,http://statistics.data.gov.uk/id/statistical-geography/TLE2
tle21,TLE21,tle21,,56,,http://statistics.data.gov.uk/id/statistical-geography/TLE21
tle22,TLE22,tle22,,57,,http://statistics.data.gov.uk/id/statistical-geography/TLE22
tle3,TLE3,tle3,,58,,http://statistics.data.gov.uk/id/statistical-geography/TLE3
tle31,TLE31,tle31,,59,,http://statistics.data.gov.uk/id/statistical-geography/TLE31
tle32,TLE32,tle32,,60,,http://statistics.data.gov.uk/id/statistical-geography/TLE32
tle4,TLE4,tle4,,61,,http://statistics.data.gov.uk/id/statistical-geography/TLE4
tle41,TLE41,tle41,,62,,http://statistics.data.gov.uk/id/statistical-geography/TLE41
tle42,TLE42,tle42,,63,,http://statistics.data.gov.uk/id/statistical-geography/TLE42
tle44,TLE44,tle44,,64,,http://statistics.data.gov.uk/id/statistical-geography/TLE44
tle45,TLE45,tle45,,65,,http://statistics.data.gov.uk/id/statistical-geography/TLE45
tlf,TLF,tlf,,66,,http://statistics.data.gov.uk/id/statistical-geography/TLF
tlf1,TLF1,tlf1,,67,,http://statistics.data.gov.uk/id/statistical-geography/TLF1
tlf11,TLF11,tlf11,,68,,http://statistics.data.gov.uk/id/statistical-geography/TLF11
tlf12,TLF12,tlf12,,69,,http://statistics.data.gov.uk/id/statistical-geography/TLF12
tlf13,TLF13,tlf13,,70,,http://statistics.data.gov.uk/id/statistical-geography/TLF13
tlf14,TLF14,tlf14,,71,,http://statistics.data.gov.uk/id/statistical-geography/TLF14
tlf15,TLF15,tlf15,,72,,http://statistics.data.gov.uk/id/statistical-geography/TLF15
tlf16,TLF16,tlf16,,73,,http://statistics.data.gov.uk/id/statistical-geography/TLF16
tlf2,TLF2,tlf2,,74,,http://statistics.data.gov.uk/id/statistical-geography/TLF2
tlf21,TLF21,tlf21,,75,,http://statistics.data.gov.uk/id/statistical-geography/TLF21
tlf22,TLF22,tlf22,,76,,http://statistics.data.gov.uk/id/statistical-geography/TLF22
tlf24,TLF24,tlf24,,77,,http://statistics.data.gov.uk/id/statistical-geography/TLF24
tlf25,TLF25,tlf25,,78,,http://statistics.data.gov.uk/id/statistical-geography/TLF25
tlf3,TLF3,tlf3,,79,,http://statistics.data.gov.uk/id/statistical-geography/TLF3
tlf30,TLF30,tlf30,,80,,http://statistics.data.gov.uk/id/statistical-geography/TLF30
tlg,TLG,tlg,,81,,http://statistics.data.gov.uk/id/statistical-geography/TLG
tlg1,TLG1,tlg1,,82,,http://statistics.data.gov.uk/id/statistical-geography/TLG1
tlg11,TLG11,tlg11,,83,,http://statistics.data.gov.uk/id/statistical-geography/TLG11
tlg12,TLG12,tlg12,,84,,http://statistics.data.gov.uk/id/statistical-geography/TLG12
tlg13,TLG13,tlg13,,85,,http://statistics.data.gov.uk/id/statistical-geography/TLG13
tlg2,TLG2,tlg2,,86,,http://statistics.data.gov.uk/id/statistical-geography/TLG2
tlg21,TLG21,tlg21,,87,,http://statistics.data.gov.uk/id/statistical-geography/TLG21
tlg22,TLG22,tlg22,,88,,http://statistics.data.gov.uk/id/statistical-geography/TLG22
tlg23,TLG23,tlg23,,89,,http://statistics.data.gov.uk/id/statistical-geography/TLG23
tlg24,TLG24,tlg24,,90,,http://statistics.data.gov.uk/id/statistical-geography/TLG24
tlg3,TLG3,tlg3,,91,,http://statistics.data.gov.uk/id/statistical-geography/TLG3
tlg31,TLG31,tlg31,,92,,http://statistics.data.gov.uk/id/statistical-geography/TLG31
tlg32,TLG32,tlg32,,93,,http://statistics.data.gov.uk/id/statistical-geography/TLG32
tlg33,TLG33,tlg33,,94,,http://statistics.data.gov.uk/id/statistical-geography/TLG33
tlg36,TLG36,tlg36,,95,,http://statistics.data.gov.uk/id/statistical-geography/TLG36
tlg37,TLG37,tlg37,,96,,http://statistics.data.gov.uk/id/statistical-geography/TLG37
tlg38,TLG38,tlg38,,97,,http://statistics.data.gov.uk/id/statistical-geography/TLG38
tlg39,TLG39,tlg39,,98,,http://statistics.data.gov.uk/id/statistical-geography/TLG39
tlh,TLH,tlh,,99,,http://statistics.data.gov.uk/id/statistical-geography/TLH
tlh1,TLH1,tlh1,,100,,http://statistics.data.gov.uk/id/statistical-geography/TLH1
tlh11,TLH11,tlh11,,101,,http://statistics.data.gov.uk/id/statistical-geography/TLH11
tlh12,TLH12,tlh12,,102,,http://statistics.data.gov.uk/id/statistical-geography/TLH12
tlh14,TLH14,tlh14,,103,,http://statistics.data.gov.uk/id/statistical-geography/TLH14
tlh15,TLH15,tlh15,,104,,http://statistics.data.gov.uk/id/statistical-geography/TLH15
tlh16,TLH16,tlh16,,105,,http://statistics.data.gov.uk/id/statistical-geography/TLH16
tlh17,TLH17,tlh17,,106,,http://statistics.data.gov.uk/id/statistical-geography/TLH17
tlh2,TLH2,tlh2,,107,,http://statistics.data.gov.uk/id/statistical-geography/TLH2
tlh21,TLH21,tlh21,,108,,http://statistics.data.gov.uk/id/statistical-geography/TLH21
tlh23,TLH23,tlh23,,109,,http://statistics.data.gov.uk/id/statistical-geography/TLH23
tlh24,TLH24,tlh24,,110,,http://statistics.data.gov.uk/id/statistical-geography/TLH24
tlh25,TLH25,tlh25,,111,,http://statistics.data.gov.uk/id/statistical-geography/TLH25
tlh3,TLH3,tlh3,,112,,http://statistics.data.gov.uk/id/statistical-geography/TLH3
tlh31,TLH31,tlh31,,113,,http://statistics.data.gov.uk/id/statistical-geography/TLH31
tlh32,TLH32,tlh32,,114,,http://statistics.data.gov.uk/id/statistical-geography/TLH32
tlh34,TLH34,tlh34,,115,,http://statistics.data.gov.uk/id/statistical-geography/TLH34
tlh35,TLH35,tlh35,,116,,http://statistics.data.gov.uk/id/statistical-geography/TLH35
tlh36,TLH36,tlh36,,117,,http://statistics.data.gov.uk/id/statistical-geography/TLH36
tlh37,TLH37,tlh37,,118,,http://statistics.data.gov.uk/id/statistical-geography/TLH37
tli,TLI,tli,,119,,http://statistics.data.gov.uk/id/statistical-geography/TLI
tli3,TLI3,tli3,,120,,http://statistics.data.gov.uk/id/statistical-geography/TLI3
tli31,TLI31,tli31,,121,,http://statistics.data.gov.uk/id/statistical-geography/TLI31
tli32,TLI32,tli32,,122,,http://statistics.data.gov.uk/id/statistical-geography/TLI32
tli33,TLI33,tli33,,123,,http://statistics.data.gov.uk/id/statistical-geography/TLI33
tli34,TLI34,tli34,,124,,http://statistics.data.gov.uk/id/statistical-geography/TLI34
tli4,TLI4,tli4,,125,,http://statistics.data.gov.uk/id/statistical-geography/TLI4
tli41,TLI41,tli41,,126,,http://statistics.data.gov.uk/id/statistical-geography/TLI41
tli42,TLI42,tli42,,127,,http://statistics.data.gov.uk/id/statistical-geography/TLI42
tli43,TLI43,tli43,,128,,http://statistics.data.gov.uk/id/statistical-geography/TLI43
tli44,TLI44,tli44,,129,,http://statistics.data.gov.uk/id/statistical-geography/TLI44
tli45,TLI45,tli45,,130,,http://statistics.data.gov.uk/id/statistical-geography/TLI45
tli5,TLI5,tli5,,131,,http://statistics.data.gov.uk/id/statistical-geography/TLI5
tli51,TLI51,tli51,,132,,http://statistics.data.gov.uk/id/statistical-geography/TLI51
tli52,TLI52,tli52,,133,,http://statistics.data.gov.uk/id/statistical-geography/TLI52
tli53,TLI53,tli53,,134,,http://statistics.data.gov.uk/id/statistical-geography/TLI53
tli54,TLI54,tli54,,135,,http://statistics.data.gov.uk/id/statistical-geography/TLI54
tli6,TLI6,tli6,,136,,http://statistics.data.gov.uk/id/statistical-geography/TLI6
tli61,TLI61,tli61,,137,,http://statistics.data.gov.uk/id/statistical-geography/TLI61
tli62,TLI62,tli62,,138,,http://statistics.data.gov.uk/id/statistical-geography/TLI62
tli63,TLI63,tli63,,139,,http://statistics.data.gov.uk/id/statistical-geography/TLI63
tli7,TLI7,tli7,,140,,http://statistics.data.gov.uk/id/statistical-geography/TLI7
tli71,TLI71,tli71,,141,,http://statistics.data.gov.uk/id/statistical-geography/TLI71
tli72,TLI72,tli72,,142,,http://statistics.data.gov.uk/id/statistical-geography/TLI72
tli73,TLI73,tli73,,143,,http://statistics.data.gov.uk/id/statistical-geography/TLI73
tli74,TLI74,tli74,,144,,http://statistics.data.gov.uk/id/statistical-geography/TLI74
tli75,TLI75,tli75,,145,,http://statistics.data.gov.uk/id/statistical-geography/TLI75
tlj,TLJ,tlj,,146,,http://statistics.data.gov.uk/id/statistical-geography/TLJ
tlj1,TLJ1,tlj1,,147,,http://statistics.data.gov.uk/id/statistical-geography/TLJ1
tlj11,TLJ11,tlj11,,148,,http://statistics.data.gov.uk/id/statistical-geography/TLJ11
tlj12,TLJ12,tlj12,,149,,http://statistics.data.gov.uk/id/statistical-geography/TLJ12
tlj13,TLJ13,tlj13,,150,,http://statistics.data.gov.uk/id/statistical-geography/TLJ13
tlj14,TLJ14,tlj14,,151,,http://statistics.data.gov.uk/id/statistical-geography/TLJ14
tlj2,TLJ2,tlj2,,152,,http://statistics.data.gov.uk/id/statistical-geography/TLJ2
tlj21,TLJ21,tlj21,,153,,http://statistics.data.gov.uk/id/statistical-geography/TLJ21
tlj22,TLJ22,tlj22,,154,,http://statistics.data.gov.uk/id/statistical-geography/TLJ22
tlj25,TLJ25,tlj25,,155,,http://statistics.data.gov.uk/id/statistical-geography/TLJ25
tlj26,TLJ26,tlj26,,156,,http://statistics.data.gov.uk/id/statistical-geography/TLJ26
tlj27,TLJ27,tlj27,,157,,http://statistics.data.gov.uk/id/statistical-geography/TLJ27
tlj28,TLJ28,tlj28,,158,,http://statistics.data.gov.uk/id/statistical-geography/TLJ28
tlj3,TLJ3,tlj3,,159,,http://statistics.data.gov.uk/id/statistical-geography/TLJ3
tlj31,TLJ31,tlj31,,160,,http://statistics.data.gov.uk/id/statistical-geography/TLJ31
tlj32,TLJ32,tlj32,,161,,http://statistics.data.gov.uk/id/statistical-geography/TLJ32
tlj34,TLJ34,tlj34,,162,,http://statistics.data.gov.uk/id/statistical-geography/TLJ34
tlj35,TLJ35,tlj35,,163,,http://statistics.data.gov.uk/id/statistical-geography/TLJ35
tlj36,TLJ36,tlj36,,164,,http://statistics.data.gov.uk/id/statistical-geography/TLJ36
tlj37,TLJ37,tlj37,,165,,http://statistics.data.gov.uk/id/statistical-geography/TLJ37
tlj4,TLJ4,tlj4,,166,,http://statistics.data.gov.uk/id/statistical-geography/TLJ4
tlj41,TLJ41,tlj41,,167,,http://statistics.data.gov.uk/id/statistical-geography/TLJ41
tlj43,TLJ43,tlj43,,168,,http://statistics.data.gov.uk/id/statistical-geography/TLJ43
tlj44,TLJ44,tlj44,,169,,http://statistics.data.gov.uk/id/statistical-geography/TLJ44
tlj45,TLJ45,tlj45,,170,,http://statistics.data.gov.uk/id/statistical-geography/TLJ45
tlj46,TLJ46,tlj46,,171,,http://statistics.data.gov.uk/id/statistical-geography/TLJ46
tlk,TLK,tlk,,172,,http://statistics.data.gov.uk/id/statistical-geography/TLK
tlk1,TLK1,tlk1,,173,,http://statistics.data.gov.uk/id/statistical-geography/TLK1
tlk11,TLK11,tlk11,,174,,http://statistics.data.gov.uk/id/statistical-geography/TLK11
tlk12,TLK12,tlk12,,175,,http://statistics.data.gov.uk/id/statistical-geography/TLK12
tlk13,TLK13,tlk13,,176,,http://statistics.data.gov.uk/id/statistical-geography/TLK13
tlk14,TLK14,tlk14,,177,,http://statistics.data.gov.uk/id/statistical-geography/TLK14
tlk15,TLK15,tlk15,,178,,http://statistics.data.gov.uk/id/statistical-geography/TLK15
tlk2,TLK2,tlk2,,179,,http://statistics.data.gov.uk/id/statistical-geography/TLK2
tlk23,TLK23,tlk23,,180,,http://statistics.data.gov.uk/id/statistical-geography/TLK23
tlk24,TLK24,tlk24,,181,,http://statistics.data.gov.uk/id/statistical-geography/TLK24
tlk25,TLK25,tlk25,,182,,http://statistics.data.gov.uk/id/statistical-geography/TLK25
tlk3,TLK3,tlk3,,183,,http://statistics.data.gov.uk/id/statistical-geography/TLK3
tlk30,TLK30,tlk30,,184,,http://statistics.data.gov.uk/id/statistical-geography/TLK30
tlk4,TLK4,tlk4,,185,,http://statistics.data.gov.uk/id/statistical-geography/TLK4
tlk41,TLK41,tlk41,,186,,http://statistics.data.gov.uk/id/statistical-geography/TLK41
tlk42,TLK42,tlk42,,187,,http://statistics.data.gov.uk/id/statistical-geography/TLK42
tlk43,TLK43,tlk43,,188,,http://statistics.data.gov.uk/id/statistical-geography/TLK43
tll,TLL,tll,,189,,http://statistics.data.gov.uk/id/statistical-geography/TLL
tll1,TLL1,tll1,,190,,http://statistics.data.gov.uk/id/statistical-geography/TLL1
tll11,TLL11,tll11,,191,,http://statistics.data.gov.uk/id/statistical-geography/TLL11
tll12,TLL12,tll12,,192,,http://statistics.data.gov.uk/id/statistical-geography/TLL12
tll13,TLL13,tll13,,193,,http://statistics.data.gov.uk/id/statistical-geography/TLL13
tll14,TLL14,tll14,,194,,http://statistics.data.gov.uk/id/statistical-geography/TLL14
tll15,TLL15,tll15,,195,,http://statistics.data.gov.uk/id/statistical-geography/TLL15
tll16,TLL16,tll16,,196,,http://statistics.data.gov.uk/id/statistical-geography/TLL16
tll17,TLL17,tll17,,197,,http://statistics.data.gov.uk/id/statistical-geography/TLL17
tll18,TLL18,tll18,,198,,http://statistics.data.gov.uk/id/statistical-geography/TLL18
tll2,TLL2,tll2,,199,,http://statistics.data.gov.uk/id/statistical-geography/TLL2
tll21,TLL21,tll21,,200,,http://statistics.data.gov.uk/id/statistical-geography/TLL21
tll22,TLL22,tll22,,201,,http://statistics.data.gov.uk/id/statistical-geography/TLL22
tll23,TLL23,tll23,,202,,http://statistics.data.gov.uk/id/statistical-geography/TLL23
tll24,TLL24,tll24,,203,,http://statistics.data.gov.uk/id/statistical-geography/TLL24
tlm,TLM,tlm,,204,,http://statistics.data.gov.uk/id/statistical-geography/TLM
tlm5,TLM5,tlm5,,205,,http://statistics.data.gov.uk/id/statistical-geography/TLM5
tlm50,TLM50,tlm50,,206,,http://statistics.data.gov.uk/id/statistical-geography/TLM50
tlm6,TLM6,tlm6,,207,,http://statistics.data.gov.uk/id/statistical-geography/TLM6
tlm61,TLM61,tlm61,,208,,http://statistics.data.gov.uk/id/statistical-geography/TLM61
tlm62,TLM62,tlm62,,209,,http://statistics.data.gov.uk/id/statistical-geography/TLM62
tlm63,TLM63,tlm63,,210,,http://statistics.data.gov.uk/id/statistical-geography/TLM63
tlm64,TLM64,tlm64,,211,,http://statistics.data.gov.uk/id/statistical-geography/TLM64
tlm65,TLM65,tlm65,,212,,http://statistics.data.gov.uk/id/statistical-geography/TLM65
tlm66,TLM66,tlm66,,213,,http://statistics.data.gov.uk/id/statistical-geography/TLM66
tlm7,TLM7,tlm7,,214,,http://statistics.data.gov.uk/id/statistical-geography/TLM7
tlm71,TLM71,tlm71,,215,,http://statistics.data.gov.uk/id/statistical-geography/TLM71
tlm72,TLM72,tlm72,,216,,http://statistics.data.gov.uk/id/statistical-geography/TLM72
tlm73,TLM73,tlm73,,217,,http://statistics.data.gov.uk/id/statistical-geography/TLM73
tlm75,TLM75,tlm75,,218,,http://statistics.data.gov.uk/id/statistical-geography/TLM75
tlm76,TLM76,tlm76,,219,,http://statistics.data.gov.uk/id/statistical-geography/TLM76
tlm77,TLM77,tlm77,,220,,http://statistics.data.gov.uk/id/statistical-geography/TLM77
tlm78,TLM78,tlm78,,221,,http://statistics.data.gov.uk/id/statistical-geography/TLM78
tlm8,TLM8,tlm8,,222,,http://statistics.data.gov.uk/id/statistical-geography/TLM8
tlm81,TLM81,tlm81,,223,,http://statistics.data.gov.uk/id/statistical-geography/TLM81
tlm82,TLM82,tlm82,,224,,http://statistics.data.gov.uk/id/statistical-geography/TLM82
tlm83,TLM83,tlm83,,225,,http://statistics.data.gov.uk/id/statistical-geography/TLM83
tlm84,TLM84,tlm84,,226,,http://statistics.data.gov.uk/id/statistical-geography/TLM84
tlm9,TLM9,tlm9,,227,,http://statistics.data.gov.uk/id/statistical-geography/TLM9
tlm91,TLM91,tlm91,,228,,http://statistics.data.gov.uk/id/statistical-geography/TLM91
tlm92,TLM92,tlm92,,229,,http://statistics.data.gov.uk/id/statistical-geography/TLM92
tlm93,TLM93,tlm93,,230,,http://statistics.data.gov.uk/id/statistical-geography/TLM93
tlm94,TLM94,tlm94,,231,,http://statistics.data.gov.uk/id/statistical-geography/TLM94
tlm95,TLM95,tlm95,,232,,http://statistics.data.gov.uk/id/statistical-geography/TLM95
tln,TLN,tln,,233,,http://statistics.data.gov.uk/id/statistical-geography/TLN
tln06,TLN06,tln06,,234,,http://statistics.data.gov.uk/id/statistical-geography/TLN06
tln07,TLN07,tln07,,235,,http://statistics.data.gov.uk/id/statistical-geography/TLN07
tln08,TLN08,tln08,,236,,http://statistics.data.gov.uk/id/statistical-geography/TLN08
tln09,TLN09,tln09,,237,,http://statistics.data.gov.uk/id/statistical-geography/TLN09
tln0a,TLN0A,tln0a,,238,,http://statistics.data.gov.uk/id/statistical-geography/TLN0A
tln0b,TLN0B,tln0b,,239,,http://statistics.data.gov.uk/id/statistical-geography/TLN0B
tln0c,TLN0C,tln0c,,240,,http://statistics.data.gov.uk/id/statistical-geography/TLN0C
tln0d,TLN0D,tln0d,,241,,http://statistics.data.gov.uk/id/statistical-geography/TLN0D
tln0e,TLN0E,tln0e,,242,,http://statistics.data.gov.uk/id/statistical-geography/TLN0E
tln0f,TLN0F,tln0f,,243,,http://statistics.data.gov.uk/id/statistical-geography/TLN0F
tln0g,TLN0G,tln0g,,244,,http://statistics.data.gov.uk/id/statistical-geography/TLN0G
w42000001,W42000001,w42000001,,245,,http://statistics.data.gov.uk/id/statistical-geography/W42000001
w42000004,W42000004,w42000004,,246,,http://statistics.data.gov.uk/id/statistical-geography/W42000004
na,na,na,,247,,http://statistics.data.gov.uk/id/statistical-geography/na
