areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000005,Darlington,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,137.79125070006845,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000001,Hartlepool,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,88.61275208800163,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000001,Hartlepool,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,94.72397636993277,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000002,Middlesbrough,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,89.65106524676456,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000002,Middlesbrough,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,90.93179475028977,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000057,Northumberland,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,237.46303783718545,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000057,Northumberland,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,239.5751614265886,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000003,Redcar and Cleveland,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,97.68150084753066,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000003,Redcar and Cleveland,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,100.55448616657569,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000004,Stockton-on-Tees,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,129.5938104448743,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000004,Stockton-on-Tees,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,127.6595744680851,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000037,Gateshead,Local Authority District,Public electric vehicle chargers,2026-01-01,182.97494574866838,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000037,Gateshead,Local Authority District,Public electric vehicle chargers,2026-04-01,184.9477214440718,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000021,Newcastle upon Tyne,Local Authority District,Public electric vehicle chargers,2026-01-01,117.27827076932675,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000021,Newcastle upon Tyne,Local Authority District,Public electric vehicle chargers,2026-04-01,123.82838695591148,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000022,North Tyneside,Local Authority District,Public electric vehicle chargers,2026-01-01,54.877339844204165,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000022,North Tyneside,Local Authority District,Public electric vehicle chargers,2026-04-01,63.71352168352517,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000023,South Tyneside,Local Authority District,Public electric vehicle chargers,2026-01-01,122.85904896527582,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000023,South Tyneside,Local Authority District,Public electric vehicle chargers,2026-04-01,133.42756930637478,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000024,Sunderland,Local Authority District,Public electric vehicle chargers,2026-04-01,180.86942059416643,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000024,Sunderland,Local Authority District,Public electric vehicle chargers,2026-01-01,157.6543800198194,"Rate per 100,000 population","Rate per 100,000 population",,,,
E12000002,North West,Region,Public electric vehicle chargers,2026-01-01,104.94462361714133,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E12000002,North West,Region,Public electric vehicle chargers,2026-04-01,108.25322258832215,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E06000008,Blackburn with Darwen,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,67.6756490709979,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000008,Blackburn with Darwen,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,63.98425003076166,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000009,Blackpool,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,100.56106136998842,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000009,Blackpool,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,108.18983154288411,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000049,Cheshire East,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,106.10066983465386,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000049,Cheshire East,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,109.66109499689057,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000050,Cheshire West and Chester,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,101.43898055169889,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000050,Cheshire West and Chester,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,101.16991163776866,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000006,Halton,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,65.3778612316885,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000006,Halton,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,60.81661509924511,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000007,Warrington,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,150.88838438003444,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000007,Warrington,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,134.63886606218458,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000063,Cumberland,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,154.01344052478652,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000063,Cumberland,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,159.71764202570455,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000064,Westmorland and Furness,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,317.5706496948107,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000064,Westmorland and Furness,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,272.3895996698308,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000001,Greater Manchester,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,87.75065920979884,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000001,Greater Manchester,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,91.67136265044869,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E08000001,Bolton,Local Authority District,Public electric vehicle chargers,2026-01-01,52.24373961978167,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000001,Bolton,Local Authority District,Public electric vehicle chargers,2026-04-01,53.21121627940725,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000002,Bury,Local Authority District,Public electric vehicle chargers,2026-01-01,51.276637459091795,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000002,Bury,Local Authority District,Public electric vehicle chargers,2026-04-01,53.7901981188512,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000003,Manchester,Local Authority District,Public electric vehicle chargers,2026-01-01,114.30121932606372,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000003,Manchester,Local Authority District,Public electric vehicle chargers,2026-04-01,116.16666949310633,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000004,Oldham,Local Authority District,Public electric vehicle chargers,2026-04-01,69.96342820798219,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000004,Oldham,Local Authority District,Public electric vehicle chargers,2026-01-01,72.34854507870885,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000005,Rochdale,Local Authority District,Public electric vehicle chargers,2026-01-01,73.01718026328636,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000005,Rochdale,Local Authority District,Public electric vehicle chargers,2026-04-01,75.56429120270334,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000006,Salford,Local Authority District,Public electric vehicle chargers,2026-01-01,91.04869066547082,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000006,Salford,Local Authority District,Public electric vehicle chargers,2026-04-01,92.06789242665144,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000007,Stockport,Local Authority District,Public electric vehicle chargers,2026-01-01,110.22311131876194,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000007,Stockport,Local Authority District,Public electric vehicle chargers,2026-04-01,114.82945029924751,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000008,Tameside,Local Authority District,Public electric vehicle chargers,2026-01-01,47.570761507742766,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000008,Tameside,Local Authority District,Public electric vehicle chargers,2026-04-01,58.837520812208155,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000009,Trafford,Local Authority District,Public electric vehicle chargers,2026-01-01,165.95788818587283,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000009,Trafford,Local Authority District,Public electric vehicle chargers,2026-04-01,180.89409812260138,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000010,Wigan,Local Authority District,Public electric vehicle chargers,2026-04-01,72.7700755533135,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000010,Wigan,Local Authority District,Public electric vehicle chargers,2026-01-01,67.26158377836148,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000018,Lancashire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,112.75906958158643,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000018,Lancashire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,111.19817437696868,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E10000017,Lancashire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,119.77629402415914,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E10000017,Lancashire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,117.45953785347908,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E07000117,Burnley,Local Authority District,Public electric vehicle chargers,2026-01-01,122.94297259984079,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000117,Burnley,Local Authority District,Public electric vehicle chargers,2026-04-01,107.82703334576199,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000118,Chorley,Local Authority District,Public electric vehicle chargers,2026-01-01,113.37399349547745,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000118,Chorley,Local Authority District,Public electric vehicle chargers,2026-04-01,110.89135130214582,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000119,Fylde,Local Authority District,Public electric vehicle chargers,2026-01-01,120.54255854506302,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000119,Fylde,Local Authority District,Public electric vehicle chargers,2026-04-01,125.22382295458003,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000120,Hyndburn,Local Authority District,Public electric vehicle chargers,2026-04-01,53.45232285203003,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000120,Hyndburn,Local Authority District,Public electric vehicle chargers,2026-01-01,66.23440005577633,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000121,Lancaster,Local Authority District,Public electric vehicle chargers,2026-01-01,144.8215935892308,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000121,Lancaster,Local Authority District,Public electric vehicle chargers,2026-04-01,133.0979407748645,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000122,Pendle,Local Authority District,Public electric vehicle chargers,2026-01-01,52.116219168746305,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000122,Pendle,Local Authority District,Public electric vehicle chargers,2026-04-01,62.138569008889824,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000123,Preston,Local Authority District,Public electric vehicle chargers,2026-01-01,78.59318204145791,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000123,Preston,Local Authority District,Public electric vehicle chargers,2026-04-01,84.7332743884468,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000124,Ribble Valley,Local Authority District,Public electric vehicle chargers,2026-01-01,135.27069337629572,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000124,Ribble Valley,Local Authority District,Public electric vehicle chargers,2026-04-01,123.11152992674104,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000125,Rossendale,Local Authority District,Public electric vehicle chargers,2026-01-01,190.29365459648162,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000125,Rossendale,Local Authority District,Public electric vehicle chargers,2026-04-01,184.81757820521597,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000126,South Ribble,Local Authority District,Public electric vehicle chargers,2026-01-01,158.46632160050984,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000126,South Ribble,Local Authority District,Public electric vehicle chargers,2026-04-01,165.35616167009724,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000127,West Lancashire,Local Authority District,Public electric vehicle chargers,2026-04-01,136.89085618263042,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000127,West Lancashire,Local Authority District,Public electric vehicle chargers,2026-01-01,136.89085618263042,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000128,Wyre,Local Authority District,Public electric vehicle chargers,2026-01-01,137.27124967366498,"Rate per 100,000 population","Rate per 100,000 population",,,,
E07000128,Wyre,Local Authority District,Public electric vehicle chargers,2026-04-01,133.90263004977137,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000004,Liverpool City Region,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,86.86540342632993,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000004,Liverpool City Region,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,99.43475263271863,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E08000011,Knowsley,Local Authority District,Public electric vehicle chargers,2026-01-01,60.89871743610248,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000011,Knowsley,Local Authority District,Public electric vehicle chargers,2026-04-01,54.13219327653554,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000012,Liverpool,Local Authority District,Public electric vehicle chargers,2026-01-01,136.3562237578125,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000012,Liverpool,Local Authority District,Public electric vehicle chargers,2026-04-01,180.76041189796467,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000014,Sefton,Local Authority District,Public electric vehicle chargers,2026-01-01,57.286372480185555,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000014,Sefton,Local Authority District,Public electric vehicle chargers,2026-04-01,55.539836733838435,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000013,St. Helens,Local Authority District,Public electric vehicle chargers,2026-04-01,71.48114221570361,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000013,St. Helens,Local Authority District,Public electric vehicle chargers,2026-01-01,75.71706175441197,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000015,Wirral,Local Authority District,Public electric vehicle chargers,2026-01-01,65.67884867410824,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000015,Wirral,Local Authority District,Public electric vehicle chargers,2026-04-01,63.854436210938566,"Rate per 100,000 population","Rate per 100,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Public electric vehicle chargers,2026-01-01,108.4618581968291,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E12000003,Yorkshire and The Humber,Region,Public electric vehicle chargers,2026-04-01,110.24223324605383,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000016,Hull and East Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,105.97432221579794,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000016,Hull and East Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,108.8256492709315,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E06000011,East Riding of Yorkshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,114.92508795000619,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,122.23083926223151,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Public electric vehicle chargers,2026-01-01,94.4077908213841,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Public electric vehicle chargers,2026-04-01,91.50293571918766,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000017,Greater Lincolnshire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,110.28339083951893,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000017,Greater Lincolnshire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,104.57292399993219,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E06000012,North East Lincolnshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,70.66430702078031,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000012,North East Lincolnshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,64.41082852336612,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000013,North Lincolnshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,105.05673063454266,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000013,North Lincolnshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,106.80767614511836,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000012,York and North Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,170.50076310931823,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000012,York and North Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,167.5406804164481,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E06000014,York,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,121.83410494933135,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000014,York,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,121.83410494933135,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000065,North Yorkshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,186.53485919372864,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000065,North Yorkshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,182.59952461158247,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000002,South Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,92.3373942680916,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000002,South Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,93.87518584560712,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E08000038,Barnsley,Local Authority District,Public electric vehicle chargers,2026-01-01,79.83476982960639,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000038,Barnsley,Local Authority District,Public electric vehicle chargers,2026-04-01,75.068514914406,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000017,Doncaster,Local Authority District,Public electric vehicle chargers,2026-04-01,90.69160164495803,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000017,Doncaster,Local Authority District,Public electric vehicle chargers,2026-01-01,84.12427876721968,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000018,Rotherham,Local Authority District,Public electric vehicle chargers,2026-01-01,121.47725013105806,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000018,Rotherham,Local Authority District,Public electric vehicle chargers,2026-04-01,120.39263182631646,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000039,Sheffield,Local Authority District,Public electric vehicle chargers,2026-01-01,88.41307964215879,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000039,Sheffield,Local Authority District,Public electric vehicle chargers,2026-04-01,91.15989376696372,"Rate per 100,000 population","Rate per 100,000 population",,,,
E47000003,West Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,100.19562785701262,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000003,West Yorkshire,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,103.19328393634129,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E08000032,Bradford,Local Authority District,Public electric vehicle chargers,2026-01-01,95.1020661633591,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000032,Bradford,Local Authority District,Public electric vehicle chargers,2026-04-01,97.5860753541931,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000033,Calderdale,Local Authority District,Public electric vehicle chargers,2026-01-01,91.97407658501201,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000033,Calderdale,Local Authority District,Public electric vehicle chargers,2026-04-01,91.97407658501201,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000034,Kirklees,Local Authority District,Public electric vehicle chargers,2026-04-01,60.73502781083718,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000034,Kirklees,Local Authority District,Public electric vehicle chargers,2026-01-01,59.39528455030401,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000035,Leeds,Local Authority District,Public electric vehicle chargers,2026-01-01,126.59890273063183,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000035,Leeds,Local Authority District,Public electric vehicle chargers,2026-04-01,134.28949027968892,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000036,Wakefield,Local Authority District,Public electric vehicle chargers,2026-01-01,101.72275924344378,"Rate per 100,000 population","Rate per 100,000 population",,,,
E08000036,Wakefield,Local Authority District,Public electric vehicle chargers,2026-04-01,98.45892739606056,"Rate per 100,000 population","Rate per 100,000 population",,,,
E12000004,East Midlands,Region,Public electric vehicle chargers,2026-01-01,120.85328462597695,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E12000004,East Midlands,Region,Public electric vehicle chargers,2026-04-01,123.69735604061019,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000013,East Midlands,Combined Authority or City Region,Public electric vehicle chargers,2026-01-01,123.8282494738722,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E47000013,East Midlands,Combined Authority or City Region,Public electric vehicle chargers,2026-04-01,124.39727288962347,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
E06000015,Derby,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,118.1839072912905,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000015,Derby,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,117.45437699936896,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000016,Leicester,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,91.67035751439431,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000016,Leicester,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,87.03533943782381,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000061,North Northamptonshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,135.8757432376408,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000061,North Northamptonshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,138.2829906572053,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000018,Nottingham,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,156.7611159941645,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000018,Nottingham,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,157.66724961262787,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000017,Rutland,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,166.493738387665,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000017,Rutland,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,164.08078565740897,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000062,West Northamptonshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,129.3737537260323,"Rate per 100,000 population","Rate per 100,000 population",,,,
E06000062,West Northamptonshire,County or Unitary Authority,Public electric vehicle chargers,2026-04-01,143.01597731752958,"Rate per 100,000 population","Rate per 100,000 population",,,,
E10000007,Derbyshire,County or Unitary Authority,Public electric vehicle chargers,2026-01-01,111.50603676902443,"Rate per 100,000 population","Rate per 100,000 population",,,,This data has been aggregated and may show differences to other published figures.
